,PM1.0,PM2.5,PM10,Temperature,Humidity,CO, AQI PM2.5, AQI PM10, AQI CO 
 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
2020-03-31 12:00:00+07:00 , 12.6 , 11.16 , 20.47 , 18.05 , 82.17 , 658.1899120279019 , 0.0 , 0.0 , 0.0
2020-03-31 13:00:00+07:00 , 7.18 , 5.95 , 10.85 , 18.0 , 82.0 , 626.0647431015457 , 0.0 , 0.0 , 0.0
2020-03-31 14:00:00+07:00 , 6.3 , 5.52 , 10.63 , 18.56 , 79.2 , 625.4430131782592 , 0.0 , 0.0 , 0.0
2020-03-31 15:00:00+07:00 , 6.21 , 5.59 , 11.0 , 19.0 , 73.96 , 631.635862261869 , 0.0 , 0.0 , 0.0
2020-03-31 16:00:00+07:00 , 8.0 , 6.57 , 12.0 , 19.0 , 72.0 , 634.0518090363512 , 0.0 , 0.0 , 0.0
2020-03-31 17:00:00+07:00 , 10.56 , 9.31 , 16.56 , 19.0 , 72.0 , 656.9114691598152 , 0.0 , 0.0 , 0.0
2020-03-31 18:00:00+07:00 , 12.75 , 11.13 , 20.75 , 19.0 , 74.81 , 627.0724072434024 , 0.0 , 0.0 , 0.0
2020-03-31 19:00:00+07:00 , 15.13 , 14.38 , 26.0 , 19.07 , 77.45 , 650.0871281389365 , 0.0 , 0.0 , 0.0
2020-03-31 20:00:00+07:00 , 20.0 , 19.5 , 35.67 , 19.0 , 77.0 , 638.9402159601575 , 0.0 , 0.0 , 0.0
2020-03-31 21:00:00+07:00 , 30.0 , 29.33 , 51.67 , 19.0 , 77.0 , 638.02187361898 , 0.0 , 0.0 , 0.0
2020-03-31 22:00:00+07:00 , 27.37 , 27.58 , 48.84 , 19.0 , 77.0 , 697.6152273895431 , 0.0 , 0.0 , 0.0
2020-03-31 23:00:00+07:00 , 24.36 , 23.69 , 43.24 , 19.0 , 79.62 , 723.7385349101147 , 48.737236328125 , 43.87325439453125 , 4.465164531741433
2020-04-01 00:00:00+07:00 , 24.0 , 24.25 , 44.35 , 19.0 , 75.69 , 722.1561604145472 , 48.615893554687496 , 44.109128417968755 , 4.455401941893405
2020-04-01 01:00:00+07:00 , 34.38 , 36.62 , 69.23 , 19.0 , 72.0 , 815.9118492769127 , 60.926494140624996 , 53.33411987304688 , 5.033835390389017
2020-04-01 02:00:00+07:00 , 21.88 , 22.6 , 43.81 , 18.41 , 74.94 , 752.1295782470845 , 53.061899414062495 , 50.237822265625006 , 4.649715562728765
2020-04-01 03:00:00+07:00 , 20.03 , 21.29 , 39.34 , 17.13 , 86.56 , 722.5140842957835 , 47.819584960937505 , 44.78756835937501 , 4.486326356956687
2020-04-01 04:00:00+07:00 , 24.35 , 26.18 , 49.35 , 17.0 , 88.0 , 779.1290168462348 , 50.0881884765625 , 47.0673193359375 , 4.840034575481256
2020-04-01 05:00:00+07:00 , 19.88 , 20.44 , 38.81 , 17.0 , 88.0 , 728.4142887143203 , 45.4818212890625 , 42.936638183593736 , 4.5249891435473035
2020-04-01 06:00:00+07:00 , 19.66 , 20.39 , 38.15 , 17.0 , 88.0 , 736.2099888591417 , 43.128193359375004 , 40.5407861328125 , 4.573416884557066
2020-04-01 07:00:00+07:00 , 17.99 , 18.19 , 33.25 , 17.1 , 87.43 , 719.2042054539535 , 39.750585937500006 , 36.89221923828125 , 4.466235814963456
2020-04-01 08:00:00+07:00 , 22.02 , 22.67 , 41.46 , 18.0 , 82.0 , 741.705469296136 , 42.54053222656249 , 39.171755371093745 , 4.591730043095552
2020-04-01 09:00:00+07:00 , 26.37 , 28.48 , 52.81 , 18.6 , 79.02 , 796.5446043384061 , 49.74310546875001 , 47.99228515625 , 4.921085328362748
2020-04-01 10:00:00+07:00 , 29.56 , 32.56 , 60.64 , 19.0 , 77.0 , 796.5842750810543 , 57.4248193359375 , 51.65316162109376 , 4.914592328673827
2020-04-01 11:00:00+07:00 , 31.56 , 34.63 , 63.56 , 19.08 , 77.0 , 831.2536602469972 , 63.336625976562516 , 54.21394165039062 , 5.127083998095365
2020-04-01 12:00:00+07:00 , 30.37 , 32.79 , 61.63 , 20.08 , 76.66 , 727.0835054448556 , 64.45239257812501 , 55.01176391601562 , 4.469279877046329
2020-04-01 13:00:00+07:00 , 30.83 , 34.3 , 65.17 , 21.0 , 73.0 , 762.2195009729221 , 66.51725585937497 , 56.29415649414062 , 4.670602023123873
2020-04-01 14:00:00+07:00 , 35.8 , 40.2 , 73.65 , 21.0 , 73.0 , 826.1926725139215 , 73.4531103515625 , 59.056904296875004 , 5.062606195207706
2020-04-01 15:00:00+07:00 , 49.0 , 54.27 , 104.11 , 21.0 , 73.0 , 900.5637646760838 , 92.4927978515625 , 68.05355102539062 , 5.518325017766232
2020-04-01 16:00:00+07:00 , 46.65 , 52.2 , 99.51 , 20.37 , 75.51 , 931.8168037501534 , 98.07440592447917 , 71.40126342773438 , 5.7220875617001905
2020-04-01 17:00:00+07:00 , 52.4 , 58.5 , 110.1 , 20.0 , 77.0 , 915.2378310292684 , 106.11637776692707 , 75.72326293945312 , 5.627373288394348
2020-04-01 18:00:00+07:00 , 52.56 , 58.52 , 111.32 , 20.0 , 77.3 , 1062.9104314390243 , 110.15404052734377 , 78.18930297851563 , 6.535343674669846
