,PM1.0,PM2.5,PM10,Temperature,Humidity,CO, AQI PM2.5, AQI PM10, AQI CO 
 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
2020-03-31 12:00:00+07:00 , 11.63 , 11.25 , 16.75 , 18.0 , 81.0 , 791.9057649262751 , 0.0 , 0.0 , 0.0
2020-03-31 13:00:00+07:00 , 0.0 , 0.0 , 0.0 , 18.0 , 81.0 , 790.3604861282845 , 0.0 , 0.0 , 0.0
2020-03-31 14:00:00+07:00 , 11.0 , 10.0 , 16.0 , 18.75 , 81.08 , 789.2771649279034 , 0.0 , 0.0 , 0.0
2020-03-31 15:00:00+07:00 , 11.5 , 10.75 , 18.25 , 19.0 , 81.0 , 791.6393547824065 , 0.0 , 0.0 , 0.0
2020-03-31 16:00:00+07:00 , 14.0 , 15.0 , 26.67 , 19.0 , 81.0 , 787.7540602620402 , 0.0 , 0.0 , 0.0
2020-03-31 17:00:00+07:00 , 19.77 , 21.31 , 37.31 , 19.0 , 81.0 , 792.8967773726341 , 0.0 , 0.0 , 0.0
2020-03-31 18:00:00+07:00 , 23.0 , 23.67 , 40.11 , 19.0 , 81.0 , 800.1446176960809 , 0.0 , 0.0 , 0.0
2020-03-31 19:00:00+07:00 , 26.18 , 29.36 , 50.45 , 19.0 , 81.0 , 799.2545320423244 , 0.0 , 0.0 , 0.0
2020-03-31 20:00:00+07:00 , 28.2 , 29.57 , 51.0 , 19.0 , 81.0 , 804.9199978702039 , 0.0 , 0.0 , 0.0
2020-03-31 21:00:00+07:00 , 30.54 , 33.8 , 59.12 , 19.0 , 81.0 , 808.0564901739177 , 0.0 , 0.0 , 0.0
2020-03-31 22:00:00+07:00 , 42.68 , 46.16 , 81.54 , 19.0 , 81.0 , 804.7645860893891 , 0.0 , 0.0 , 0.0
2020-03-31 23:00:00+07:00 , 38.94 , 41.38 , 73.63 , 19.0 , 81.0 , 804.0016555290263 , 79.69811035156252 , 60.215902099609366 , 4.960354468586454
2020-04-01 00:00:00+07:00 , 18.68 , 22.14 , 37.73 , 19.0 , 81.0 , 799.7207673847681 , 61.98630859375 , 54.078857421874986 , 4.933943176408309
