,PM1.0,PM2.5,PM10,Temperature,Humidity,CO, AQI PM2.5, AQI PM10, AQI CO 
 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
2020-03-31 12:00:00+07:00 , 15.61 , 12.45 , 21.09 , 18.0 , 81.0 , 701.4006287210203 , 0.0 , 0.0 , 0.0
2020-03-31 13:00:00+07:00 , 14.66 , 12.16 , 20.45 , 18.0 , 81.0 , 707.0713766035549 , 0.0 , 0.0 , 0.0
2020-03-31 14:00:00+07:00 , 12.19 , 10.48 , 17.87 , 18.61 , 81.0 , 687.8382876381272 , 0.0 , 0.0 , 0.0
2020-03-31 15:00:00+07:00 , 12.48 , 11.03 , 18.47 , 19.0 , 81.0 , 687.315664824645 , 0.0 , 0.0 , 0.0
2020-03-31 16:00:00+07:00 , 14.13 , 11.83 , 20.06 , 19.0 , 81.0 , 699.2117302288208 , 0.0 , 0.0 , 0.0
2020-03-31 17:00:00+07:00 , 18.53 , 16.29 , 27.24 , 19.0 , 80.89 , 727.5955727430602 , 0.0 , 0.0 , 0.0
2020-03-31 18:00:00+07:00 , 19.61 , 17.84 , 31.19 , 19.0 , 81.0 , 729.4181290817046 , 0.0 , 0.0 , 0.0
2020-03-31 19:00:00+07:00 , 21.03 , 19.07 , 33.55 , 19.0 , 81.0 , 730.7179367030636 , 0.0 , 0.0 , 0.0
2020-03-31 20:00:00+07:00 , 26.47 , 25.19 , 42.97 , 19.0 , 81.0 , 800.1446176960809 , 0.0 , 0.0 , 0.0
2020-03-31 21:00:00+07:00 , 33.16 , 32.44 , 56.49 , 19.0 , 81.0 , 848.2798847174911 , 0.0 , 0.0 , 0.0
2020-03-31 22:00:00+07:00 , 44.02 , 43.88 , 77.12 , 19.0 , 81.0 , 950.4419380875579 , 0.0 , 0.0 , 0.0
2020-03-31 23:00:00+07:00 , 39.37 , 39.64 , 69.48 , 19.0 , 81.0 , 928.4158502430088 , 75.01658691406251 , 57.83124389648438 , 5.727938095387591
2020-04-01 00:00:00+07:00 , 24.13 , 23.75 , 41.0 , 19.0 , 81.0 , 773.1029678343318 , 61.255253906250005 , 53.32866943359376 , 4.769722468607568
2020-04-01 01:00:00+07:00 , 22.34 , 23.79 , 41.0 , 18.96 , 81.0 , 758.4709521288386 , 54.414658203125015 , 47.16183837890625 , 4.680089820969623
2020-04-01 02:00:00+07:00 , 25.1 , 25.81 , 45.52 , 18.39 , 81.0 , 785.9902523233176 , 53.0147705078125 , 46.33873779296874 , 4.859377860202799
2020-04-01 03:00:00+07:00 , 27.35 , 30.06 , 53.65 , 18.0 , 81.0 , 849.2795566278207 , 56.564692382812495 , 49.996057128906244 , 5.257696776667346
2020-04-01 04:00:00+07:00 , 31.56 , 35.48 , 63.92 , 18.0 , 81.0 , 869.4674190896446 , 63.7594580078125 , 53.47680419921875 , 5.382675246436222
2020-04-01 05:00:00+07:00 , 24.6 , 24.85 , 43.51 , 18.0 , 81.0 , 793.9755879034003 , 56.725751953125 , 50.22847900390625 , 4.915322471492916
2020-04-01 06:00:00+07:00 , 21.52 , 20.83 , 35.76 , 18.0 , 81.0 , 743.1940406153014 , 49.18852050781249 , 42.99043212890624 , 4.600945449925421
2020-04-01 07:00:00+07:00 , 25.88 , 25.53 , 44.76 , 18.0 , 81.0 , 814.574579586708 , 50.1196044921875 , 43.871120605468754 , 5.042846148862424
2020-04-01 08:00:00+07:00 , 44.42 , 49.18 , 89.31 , 18.0 , 81.01 , 1027.7663462306027 , 74.23365234375002 , 58.29265747070312 , 6.3626679384581815
2020-04-01 09:00:00+07:00 , 28.49 , 30.23 , 53.72 , 18.43 , 81.0 , 833.1633428782495 , 67.33890625000001 , 55.072880859375 , 5.150318443683285
2020-04-01 10:00:00+07:00 , 27.66 , 27.29 , 48.47 , 19.0 , 81.0 , 824.7279357522165 , 60.948740234375 , 54.298466796875005 , 5.088226962399453
2020-04-01 11:00:00+07:00 , 30.75 , 31.69 , 56.79 , 19.01 , 80.95 , 848.4627678478917 , 62.15469238281249 , 52.76787597656251 , 5.234481793878155
2020-04-01 12:00:00+07:00 , 34.89 , 36.08 , 63.59 , 19.59 , 81.0 , 860.9661933563232 , 67.1515478515625 , 54.778935546875005 , 5.301096259256844
2020-04-01 13:00:00+07:00 , 41.79 , 43.71 , 75.84 , 20.0 , 81.0 , 959.1960555219513 , 77.27996582031248 , 58.84696533203125 , 5.897652039915335
2020-04-01 14:00:00+07:00 , 62.63 , 68.75 , 123.56 , 20.0 , 81.0 , 1264.5522421243904 , 106.15306803385418 , 72.81070434570313 , 7.775145724808234
2020-04-01 15:00:00+07:00 , 50.35 , 55.34 , 99.68 , 20.0 , 81.0 , 1064.7267706317075 , 107.52041829427084 , 73.82207763671875 , 6.546511502647491
2020-04-01 16:00:00+07:00 , 54.48 , 59.86 , 105.21 , 20.0 , 81.0 , 1106.389930873171 , 111.96965738932292 , 75.70963745117187 , 6.8026789676540895
2020-04-01 17:00:00+07:00 , 49.76 , 55.33 , 99.97 , 19.8 , 81.0 , 1042.6282570895548 , 110.4214396158854 , 75.34466308593751 , 6.415014592617843
2020-04-01 18:00:00+07:00 , 50.52 , 55.81 , 101.29 , 19.54 , 81.0 , 1045.839005104428 , 110.04814860026042 , 75.49264892578125 , 6.440485553988667
2020-04-01 19:00:00+07:00 , 50.23 , 55.32 , 100.21 , 19.04 , 81.0 , 1055.0167730266608 , 109.45221354166665 , 75.29609252929689 , 6.508121855412164
2020-04-01 20:00:00+07:00 , 56.71 , 61.93 , 111.29 , 19.0 , 81.0 , 1080.592240347972 , 114.65776774088542 , 77.96509521484374 , 6.666802874433134
2020-04-01 21:00:00+07:00 , 53.43 , 57.91 , 106.12 , 19.0 , 81.0 , 1118.6398699601402 , 113.91440022786459 , 78.00926879882812 , 6.901540860689716
2020-04-01 22:00:00+07:00 , 61.9 , 66.56 , 120.49 , 19.0 , 81.09 , 1157.4363017889611 , 120.75164794921875 , 81.62417602539062 , 7.140898643927953
2020-04-01 23:00:00+07:00 , 58.0 , 63.0 , 113.24 , 19.0 , 81.0 , 1175.9726887370357 , 121.20270996093748 , 81.61862182617188 , 7.255260410719128
2020-04-02 00:00:00+07:00 , 47.92 , 53.05 , 96.05 , 19.0 , 81.0 , 999.2553656070684 , 113.13568115234375 , 77.3179296875 , 6.164988323048379
2020-04-02 01:00:00+07:00 , 50.41 , 55.8 , 100.59 , 19.0 , 81.08 , 1075.6614483930343 , 111.39228108723957 , 76.3018359375 , 6.636381947138834
2020-04-02 02:00:00+07:00 , 40.91 , 43.52 , 77.7 , 19.0 , 81.0 , 971.1682183107479 , 100.338583984375 , 70.06837646484374 , 5.991702353245897
2020-04-02 03:00:00+07:00 , 36.81 , 38.81 , 68.88 , 18.91 , 81.0 , 899.1928747667431 , 88.96578124999999 , 64.74810424804687 , 5.549354079194789
2020-04-02 04:00:00+07:00 , 30.79 , 30.79 , 52.67 , 18.98 , 81.29 , 835.3107355053745 , 75.25827636718749 , 58.03513061523437 , 5.153871241200431
2020-04-02 05:00:00+07:00 , 30.73 , 31.27 , 54.73 , 19.0 , 81.0 , 841.1309428000171 , 68.88562988281251 , 55.193963623046876 , 5.18942666609195
2020-04-02 06:00:00+07:00 , 32.65 , 33.53 , 58.0 , 19.0 , 81.0 , 876.6354705443096 , 67.95918945312502 , 54.59079956054688 , 5.4084747758070595
