,PM1.0,PM2.5,PM10,Temperature,Humidity,CO, AQI PM2.5, AQI PM10, AQI CO 
 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
2020-03-31 12:00:00+07:00 , 10.24 , 7.88 , 13.52 , 18.69 , 81.31 , 658.726582266396 , 0.0 , 0.0 , 0.0
2020-03-31 13:00:00+07:00 , 6.2 , 5.22 , 10.18 , 18.74 , 81.26 , 638.3497935946076 , 0.0 , 0.0 , 0.0
2020-03-31 14:00:00+07:00 , 5.2 , 5.16 , 10.08 , 18.89 , 80.38 , 620.2841691395187 , 0.0 , 0.0 , 0.0
2020-03-31 15:00:00+07:00 , 11.81 , 11.52 , 22.13 , 19.0 , 79.15 , 689.5620714746021 , 0.0 , 0.0 , 0.0
2020-03-31 16:00:00+07:00 , 6.35 , 5.07 , 9.99 , 19.0 , 77.51 , 629.3611989244909 , 0.0 , 0.0 , 0.0
2020-03-31 17:00:00+07:00 , 6.75 , 5.84 , 11.16 , 19.0 , 78.54 , 636.1286755617834 , 0.0 , 0.0 , 0.0
2020-03-31 18:00:00+07:00 , 8.29 , 6.09 , 10.75 , 19.0 , 78.2 , 639.0249860224201 , 0.0 , 0.0 , 0.0
2020-03-31 19:00:00+07:00 , 10.51 , 8.02 , 13.57 , 19.0 , 79.57 , 652.1360889856924 , 0.0 , 0.0 , 0.0
2020-03-31 20:00:00+07:00 , 14.52 , 12.28 , 21.58 , 19.0 , 79.55 , 690.6782106277255 , 0.0 , 0.0 , 0.0
2020-03-31 21:00:00+07:00 , 20.0 , 17.53 , 30.18 , 19.0 , 79.87 , 721.7323101032347 , 0.0 , 0.0 , 0.0
2020-03-31 22:00:00+07:00 , 27.61 , 25.84 , 45.32 , 19.0 , 79.6 , 763.4391807364026 , 0.0 , 0.0 , 0.0
2020-03-31 23:00:00+07:00 , 25.22 , 23.72 , 42.96 , 19.0 , 80.46 , 760.2179183704263 , 43.4439453125 , 38.710830078125 , 4.6902270941307735
2020-04-01 00:00:00+07:00 , 18.63 , 16.33 , 28.83 , 19.0 , 79.23 , 702.2917091576929 , 38.05004882812501 , 33.7687646484375 , 4.33284657290835
2020-04-01 01:00:00+07:00 , 16.31 , 14.0 , 23.88 , 19.0 , 77.68 , 695.6231309263735 , 33.02375 , 28.8231396484375 , 4.291704229977379
2020-04-01 02:00:00+07:00 , 15.6 , 13.27 , 23.2 , 18.84 , 79.39 , 683.5362798990035 , 29.780615234374995 , 26.010339355468748 , 4.219444243700606
2020-04-01 03:00:00+07:00 , 16.31 , 14.94 , 26.44 , 18.25 , 82.18 , 704.0850900302163 , 29.827495117187507 , 26.22246826171875 , 4.355091262772403
2020-04-01 04:00:00+07:00 , 17.12 , 15.24 , 26.88 , 18.07 , 83.42 , 705.5407668397946 , 30.152509765625 , 26.550014648437504 , 4.366792696845695
2020-04-01 05:00:00+07:00 , 18.32 , 16.15 , 27.18 , 17.73 , 83.14 , 713.9287354987623 , 31.224829101562502 , 26.863645019531248 , 4.423873104933181
2020-04-01 06:00:00+07:00 , 15.63 , 12.93 , 22.66 , 17.7 , 83.08 , 693.1124972893244 , 28.540927734374993 , 24.760510253906254 , 4.295327885535193
2020-04-01 07:00:00+07:00 , 14.08 , 11.46 , 19.9 , 17.79 , 82.55 , 680.6404317908848 , 25.728505859374998 , 22.3285986328125 , 4.216731704539334
2020-04-01 08:00:00+07:00 , 17.39 , 15.42 , 26.54 , 18.13 , 81.27 , 698.891155354985 , 28.2812548828125 , 24.431665039062494 , 4.324745331560983
2020-04-01 09:00:00+07:00 , 21.19 , 19.67 , 35.73 , 18.88 , 80.11 , 749.0392412318085 , 33.80634765625001 , 30.077148437500004 , 4.623158276900337
2020-04-01 10:00:00+07:00 , 22.31 , 21.19 , 37.63 , 19.0 , 79.59 , 741.8369432031662 , 38.086865234375 , 33.848041992187504 , 4.576824153128244
2020-04-01 11:00:00+07:00 , 21.12 , 19.29 , 34.35 , 19.35 , 79.82 , 738.1269874660001 , 38.327641601562505 , 34.09377685546875 , 4.548486122162985
2020-04-01 12:00:00+07:00 , 22.85 , 21.48 , 37.48 , 20.11 , 79.17 , 713.9757988205176 , 40.63983398437499 , 35.783369140625005 , 4.388259693587089
2020-04-01 13:00:00+07:00 , 24.59 , 23.24 , 42.21 , 21.0 , 78.78 , 739.1644624026518 , 43.5564990234375 , 38.99376953125 , 4.52932918813073
2020-04-01 14:00:00+07:00 , 26.82 , 25.71 , 46.53 , 21.0 , 78.52 , 790.9576135669047 , 47.48500976562501 , 42.75905273437501 , 4.8466986549351665
2020-04-01 15:00:00+07:00 , 30.25 , 28.88 , 52.5 , 21.0 , 78.33 , 803.937473991433 , 52.618857421875006 , 48.8131494140625 , 4.926234487174154
2020-04-01 16:00:00+07:00 , 40.02 , 40.98 , 75.44 , 20.58 , 78.71 , 889.2184077948627 , 67.28570800781247 , 55.764934082031246 , 5.456595986825317
2020-04-01 17:00:00+07:00 , 41.48 , 42.44 , 76.92 , 20.0 , 79.17 , 913.2806903487805 , 76.0789111328125 , 59.61080810546875 , 5.61533973731766
2020-04-01 18:00:00+07:00 , 42.56 , 43.44 , 79.75 , 20.0 , 79.62 , 873.9266745073171 , 81.47629882812498 , 62.24152099609375 , 5.373370131135356
2020-04-01 19:00:00+07:00 , 40.29 , 40.53 , 73.94 , 20.0 , 81.35 , 919.1098719439025 , 81.26535156250002 , 62.10454589843749 , 5.6511806736180095
2020-04-01 20:00:00+07:00 , 41.65 , 42.56 , 76.75 , 20.0 , 81.39 , 901.199922695122 , 83.18891113281252 , 62.73815307617188 , 5.541060695419837
2020-04-01 21:00:00+07:00 , 46.26 , 46.61 , 85.08 , 19.88 , 81.31 , 962.4201289795415 , 88.19965332031252 , 65.13689575195312 , 5.919898664806799
2020-04-01 22:00:00+07:00 , 43.54 , 42.59 , 77.11 , 19.13 , 82.4 , 921.0972231858493 , 86.68465332031249 , 64.34365112304688 , 5.680257639247925
2020-04-01 23:00:00+07:00 , 47.76 , 49.06 , 90.24 , 19.0 , 83.14 , 999.0858254825432 , 92.39761718750002 , 67.22972900390624 , 6.163942331278947
2020-04-02 00:00:00+07:00 , 36.22 , 35.36 , 64.84 , 19.0 , 83.0 , 870.1929458123567 , 81.55356445312499 , 62.322576904296874 , 5.368727088568661
2020-04-02 01:00:00+07:00 , 32.91 , 32.34 , 59.76 , 19.0 , 83.17 , 841.6395631735925 , 73.1111083984375 , 58.598712158203135 , 5.192564641400244
2020-04-02 02:00:00+07:00 , 31.31 , 30.34 , 53.9 , 19.0 , 83.44 , 819.0624699243369 , 66.88927734375002 , 55.27151611328125 , 5.053273404104285
2020-04-02 03:00:00+07:00 , 24.43 , 22.76 , 40.41 , 18.89 , 83.86 , 758.1722078326428 , 56.197587890625 , 50.470107421875 , 4.679367784853432
2020-04-02 04:00:00+07:00 , 17.41 , 15.29 , 25.88 , 18.81 , 83.62 , 721.1275418890259 , 43.3787890625 , 38.1658447265625 , 4.4519511253214565
2020-04-02 05:00:00+07:00 , 14.22 , 11.69 , 20.79 , 19.0 , 82.42 , 686.8494294822009 , 33.369033203125014 , 29.468532714843743 , 4.237574155909298
2020-04-02 06:00:00+07:00 , 23.68 , 19.71 , 33.22 , 19.0 , 82.78 , 736.1997340627076 , 36.3839111328125 , 31.334531249999998 , 4.542044926794647
2020-04-02 07:00:00+07:00 , 16.82 , 13.88 , 24.53 , 19.0 , 84.86 , 710.472020166028 , 32.062060546874996 , 27.923239746093753 , 4.38331567578342
2020-04-02 08:00:00+07:00 , 14.75 , 11.75 , 19.69 , 19.0 , 83.12 , 687.1319963564096 , 27.7706396484375 , 23.79725097656251 , 4.239317475525019
2020-04-02 09:00:00+07:00 , 10.88 , 8.3 , 13.81 , 19.0 , 84.43 , 662.9018868930344 , 22.1739404296875 , 18.793239746093747 , 4.089827818477101
2020-04-02 10:00:00+07:00 , 13.06 , 10.4 , 17.73 , 19.0 , 84.76 , 669.3585399686976 , 21.476572265625002 , 18.25220703125 , 4.129662671696285
2020-04-02 11:00:00+07:00 , 15.63 , 13.44 , 23.62 , 19.0 , 84.76 , 702.362350876245 , 24.166308593750003 , 20.925087890625 , 4.333282402812279
2020-04-02 12:00:00+07:00 , 15.58 , 12.97 , 22.79 , 19.87 , 84.0 , 699.5444878728925 , 25.044521484375004 , 21.849628906249997 , 4.30308311762789
2020-04-02 13:00:00+07:00 , 20.06 , 17.66 , 29.75 , 20.0 , 83.99 , 718.8760761365855 , 30.174365234375 , 25.792519531250004 , 4.420035854470045
2020-04-02 14:00:00+07:00 , 26.47 , 25.07 , 44.87 , 20.0 , 85.8 , 767.3117879414634 , 40.14977539062499 , 35.32468017578125 , 4.717844600540575
2020-04-02 15:00:00+07:00 , 31.69 , 30.75 , 54.6 , 20.0 , 85.65 , 825.5332031487804 , 50.8193310546875 , 47.47870361328125 , 5.075821101994539
2020-04-02 16:00:00+07:00 , 32.62 , 31.72 , 57.98 , 20.0 , 86.14 , 823.2522190463417 , 57.12593261718751 , 50.732772216796874 , 5.061796387790056
2020-04-02 17:00:00+07:00 , 36.6 , 37.13 , 67.8 , 20.0 , 86.35 , 848.7372883390244 , 65.69011230468749 , 54.8151171875 , 5.218492268716699
2020-04-02 18:00:00+07:00 , 37.71 , 39.52 , 73.14 , 20.22 , 84.8 , 858.5263811136109 , 72.36024414062503 , 58.19053100585938 , 5.2747223479454295
2020-04-02 19:00:00+07:00 , 44.49 , 46.13 , 85.91 , 20.36 , 83.53 , 991.179837608361 , 82.3067333984375 , 63.07126831054687 , 6.086830621199433
2020-04-02 20:00:00+07:00 , 35.38 , 36.27 , 66.87 , 20.27 , 82.87 , 927.6610075358702 , 77.420498046875 , 60.751932373046884 , 5.698509144695252
2020-04-02 21:00:00+07:00 , 37.47 , 38.69 , 73.07 , 20.47 , 84.27 , 927.5773757242695 , 77.39822265625 , 61.14262329101562 , 5.6941142007399606
2020-04-02 22:00:00+07:00 , 38.54 , 40.1 , 75.52 , 20.31 , 84.46 , 916.0151026459824 , 78.79657226562502 , 61.950229492187496 , 5.626202779479602
2020-04-02 23:00:00+07:00 , 42.84 , 45.42 , 84.66 , 20.36 , 85.65 , 952.0006567171137 , 84.8150048828125 , 64.63867309570311 , 5.846231459560126
2020-04-03 00:00:00+07:00 , 48.22 , 50.97 , 97.3 , 20.23 , 83.98 , 1015.8179105400164 , 94.47861328125003 , 69.14294555664063 , 6.240897096040746
2020-04-03 01:00:00+07:00 , 61.29 , 65.36 , 124.71 , 20.31 , 84.98 , 1093.7298528522288 , 110.03571370442711 , 78.24715698242187 , 6.717734151262375
2020-04-03 02:00:00+07:00 , 82.63 , 89.5 , 173.94 , 20.45 , 86.81 , 1459.2934347159915 , 144.82689557756697 , 95.10583984374999 , 8.958766914157062
2020-04-03 03:00:00+07:00 , 65.13 , 69.79 , 130.08 , 20.39 , 86.11 , 1192.5930602132419 , 135.45012207031252 , 92.56958740234377 , 7.322959765369172
2020-04-03 04:00:00+07:00 , 48.14 , 49.63 , 89.79 , 20.26 , 84.4 , 980.7558825225964 , 120.89232910156252 , 81.22875488281251 , 6.02486985971718
2020-04-03 05:00:00+07:00 , 38.79 , 40.42 , 73.03 , 20.41 , 86.33 , 907.9838603006368 , 100.85709960937498 , 71.3677392578125 , 5.574974816404793
2020-04-03 06:00:00+07:00 , 22.64 , 21.0 , 38.79 , 20.37 , 85.67 , 735.8010117172936 , 71.41890136718752 , 65.75381103515625 , 4.518396534693581
2020-04-03 07:00:00+07:00 , 20.1 , 18.46 , 32.66 , 20.28 , 84.67 , 712.1132822607098 , 54.1581884765625 , 49.19641845703124 , 4.374276511857962
2020-04-03 08:00:00+07:00 , 25.52 , 23.28 , 41.45 , 20.33 , 85.28 , 778.4036626270616 , 50.3502392578125 , 45.31504638671875 , 4.780661789826702
2020-04-03 09:00:00+07:00 , 26.67 , 24.94 , 43.73 , 20.79 , 84.74 , 728.9642225143907 , 50.105673828125006 , 44.513603515625 , 4.470017093977061
2020-04-03 10:00:00+07:00 , 29.97 , 28.59 , 51.25 , 21.4 , 86.17 , 807.3860090098118 , 53.633046875000005 , 48.93629150390625 , 4.94064730582474
2020-04-03 11:00:00+07:00 , 32.2 , 29.4 , 53.6 , 21.24 , 84.08 , 684.9601840402019 , 56.20543457031251 , 50.362978515625 , 4.19376348205464
2020-04-03 12:00:00+07:00 , 34.2 , 32.5 , 58.1 , 21.32 , 85.22 , 769.240736766343 , 60.5902734375 , 52.20055053710938 , 4.708503297176983
2020-04-03 13:00:00+07:00 , 36.46 , 34.23 , 59.85 , 21.17 , 86.14 , 812.2242037181978 , 64.50917968749998 , 53.55516357421875 , 4.974137797412821
2020-04-03 14:00:00+07:00 , 23.92 , 21.51 , 36.87 , 21.4 , 86.17 , 752.1038338233409 , 53.742739257812495 , 46.9689306640625 , 4.602358399592466
2020-04-03 15:00:00+07:00 , 17.24 , 14.4 , 24.71 , 21.24 , 87.11 , 692.0266883031185 , 41.25433105468749 , 35.823586425781244 , 4.237029131962641
