,PM1.0,PM2.5,PM10,Temperature,Humidity,CO, AQI PM2.5, AQI PM10, AQI CO 
 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
2020-03-31 12:00:00+07:00 , 0.0 , 0.0 , 0.0 , 18.0 , 81.07 , 0.0 , 0.0 , 0.0 , 0.0
2020-03-31 13:00:00+07:00 , 0.0 , 0.0 , 0.0 , 18.0 , 81.02 , 0.0 , 0.0 , 0.0 , 0.0
2020-03-31 14:00:00+07:00 , 8.0 , 8.0 , 11.0 , 18.38 , 81.02 , 0.0 , 0.0 , 0.0 , 0.0
2020-03-31 15:00:00+07:00 , 0.0 , 0.0 , 0.0 , 19.0 , 80.75 , 0.0 , 0.0 , 0.0 , 0.0
2020-03-31 16:00:00+07:00 , 0.0 , 0.0 , 0.0 , 19.0 , 80.54 , 0.0 , 0.0 , 0.0 , 0.0
2020-03-31 17:00:00+07:00 , 0.0 , 0.0 , 0.0 , 19.0 , 80.83 , 0.0 , 0.0 , 0.0 , 0.0
2020-03-31 18:00:00+07:00 , 0.0 , 0.0 , 0.0 , 19.0 , 80.46 , 0.0 , 0.0 , 0.0 , 0.0
2020-03-31 19:00:00+07:00 , 14.0 , 12.0 , 20.0 , 19.03 , 80.86 , 0.0 , 0.0 , 0.0 , 0.0
2020-03-31 20:00:00+07:00 , 0.0 , 0.0 , 0.0 , 19.39 , 80.51 , 0.0 , 0.0 , 0.0 , 0.0
2020-03-31 21:00:00+07:00 , 0.0 , 0.0 , 0.0 , 19.27 , 80.33 , 0.0 , 0.0 , 0.0 , 0.0
2020-03-31 22:00:00+07:00 , 0.0 , 0.0 , 0.0 , 19.0 , 80.58 , 0.0 , 0.0 , 0.0 , 0.0
2020-03-31 23:00:00+07:00 , 24.67 , 24.67 , 43.33 , 19.0 , 80.96 , 0.0 , 25.435625 , 22.3007421875 , 0.0
2020-04-01 00:00:00+07:00 , 0.0 , 0.0 , 0.0 , 19.0 , 80.48 , 0.0 , 0.0 , 0.0 , 0.0
2020-04-01 01:00:00+07:00 , 32.0 , 34.0 , 62.0 , 19.0 , 80.24 , 0.0 , 40.358906250000004 , 43.287592773437495 , 0.0
2020-04-01 02:00:00+07:00 , 0.0 , 0.0 , 0.0 , 18.98 , 80.68 , 0.0 , 0.0 , 0.0 , 0.0
2020-04-01 03:00:00+07:00 , 0.0 , 0.0 , 0.0 , 18.76 , 81.13 , 0.0 , 0.0 , 0.0 , 0.0
2020-04-01 04:00:00+07:00 , 0.0 , 0.0 , 0.0 , 18.12 , 81.12 , 0.0 , 0.0 , 0.0 , 0.0
2020-04-01 05:00:00+07:00 , 18.0 , 19.0 , 31.0 , 17.96 , 81.25 , 0.0 , 21.5221875 , 17.78578125 , 0.0
2020-04-01 06:00:00+07:00 , 21.0 , 24.0 , 38.0 , 17.95 , 81.37 , 0.0 , 34.76109375 , 27.892890625 , 0.0
2020-04-01 07:00:00+07:00 , 0.0 , 0.0 , 0.0 , 17.95 , 81.4 , 0.0 , 0.0 , 0.0 , 0.0
2020-04-01 08:00:00+07:00 , 22.0 , 26.0 , 43.0 , 18.0 , 81.02 , 0.0 , 34.68880859375 , 28.472001953125 , 0.0
2020-04-01 09:00:00+07:00 , 0.0 , 0.0 , 0.0 , 18.67 , 80.93 , 0.0 , 0.0 , 0.0 , 0.0
2020-04-01 10:00:00+07:00 , 0.0 , 0.0 , 0.0 , 19.0 , 80.86 , 0.0 , 0.0 , 0.0 , 0.0
2020-04-01 11:00:00+07:00 , 43.0 , 49.0 , 95.0 , 19.14 , 80.79 , 0.0 , 53.330078125 , 50.52685546875 , 0.0
