,PM1.0,PM2.5,PM10,Temperature,Humidity,CO, AQI PM2.5, AQI PM10, AQI CO 
 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
2020-03-31 12:00:00+07:00 , 15.75 , 14.13 , 24.25 , 18.0 , 81.0 , 1179.7707432219474 , 0.0 , 0.0 , 0.0
2020-03-31 13:00:00+07:00 , 16.15 , 14.38 , 24.38 , 18.0 , 79.94 , 1217.4812166408037 , 0.0 , 0.0 , 0.0
2020-03-31 14:00:00+07:00 , 7.88 , 6.47 , 12.15 , 18.72 , 79.07 , 1151.716130077089 , 0.0 , 0.0 , 0.0
2020-03-31 15:00:00+07:00 , 7.5 , 6.0 , 10.59 , 19.0 , 78.55 , 1137.1762569082148 , 0.0 , 0.0 , 0.0
2020-03-31 16:00:00+07:00 , 9.14 , 7.76 , 13.62 , 19.0 , 79.0 , 1152.109916210132 , 0.0 , 0.0 , 0.0
2020-03-31 17:00:00+07:00 , 9.94 , 9.06 , 14.65 , 19.0 , 78.99 , 1142.2907173313881 , 0.0 , 0.0 , 0.0
2020-03-31 18:00:00+07:00 , 11.79 , 10.61 , 19.39 , 19.0 , 79.0 , 1141.3299899590795 , 0.0 , 0.0 , 0.0
2020-03-31 19:00:00+07:00 , 15.56 , 14.75 , 26.38 , 19.0 , 78.84 , 1135.5091123503853 , 0.0 , 0.0 , 0.0
2020-03-31 20:00:00+07:00 , 19.0 , 18.33 , 32.83 , 19.0 , 78.44 , 1123.740202039603 , 0.0 , 0.0 , 0.0
2020-03-31 21:00:00+07:00 , 29.17 , 29.33 , 49.83 , 19.0 , 78.53 , 1126.0007370332708 , 0.0 , 0.0 , 0.0
2020-03-31 22:00:00+07:00 , 35.75 , 36.17 , 64.08 , 19.0 , 78.0 , 1118.4420731481944 , 0.0 , 0.0 , 0.0
2020-03-31 23:00:00+07:00 , 36.33 , 39.5 , 73.5 , 19.0 , 78.0 , 1115.7294311557935 , 68.72139160156253 , 56.197999267578126 , 6.88358466864781
2020-04-01 00:00:00+07:00 , 52.6 , 60.0 , 110.2 , 19.0 , 78.05 , 1118.3149180548007 , 95.29770507812499 , 68.14751953125 , 6.899536043131639
2020-04-01 01:00:00+07:00 , 34.2 , 36.2 , 63.8 , 19.0 , 78.84 , 1119.2473887396886 , 83.3751123046875 , 62.52227172851562 , 6.905288997863512
2020-04-01 02:00:00+07:00 , 24.4 , 26.4 , 45.8 , 18.28 , 79.0 , 1091.5899160665688 , 68.0859765625 , 60.42078857421873 , 6.75129241629116
2020-04-01 03:00:00+07:00 , 24.0 , 26.71 , 48.43 , 17.99 , 79.43 , 1080.0735616457548 , 60.75152343749999 , 54.4241015625 , 6.686719690562066
2020-04-01 04:00:00+07:00 , 22.67 , 25.0 , 44.17 , 18.0 , 80.0 , 1083.3680292188562 , 55.373867187500004 , 49.29538818359375 , 6.706885324998584
2020-04-01 05:00:00+07:00 , 22.0 , 24.0 , 39.8 , 18.0 , 80.0 , 1087.5360289125194 , 51.684721679687506 , 44.54590576171875 , 6.732688464122215
2020-04-01 06:00:00+07:00 , 23.75 , 24.88 , 42.38 , 18.0 , 80.0 , 1074.5500162615149 , 50.7197705078125 , 43.46058593750001 , 6.652295010254035
2020-04-01 07:00:00+07:00 , 22.11 , 22.56 , 38.89 , 18.0 , 80.0 , 1090.640763378207 , 47.9162841796875 , 41.17207275390626 , 6.7519091697959395
