,PM1.0,PM2.5,PM10,Temperature,Humidity,CO, AQI PM2.5, AQI PM10, AQI CO 
 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
2020-03-31 12:00:00+07:00 , 10.67 , 8.67 , 15.33 , 18.0 , 81.0 , 632.8696405605875 , 0.0 , 0.0 , 0.0
2020-03-31 13:00:00+07:00 , 8.38 , 6.33 , 11.62 , 18.29 , 81.0 , 613.4034232818591 , 0.0 , 0.0 , 0.0
2020-03-31 14:00:00+07:00 , 8.0 , 6.33 , 10.92 , 19.0 , 80.94 , 618.0867806435737 , 0.0 , 0.0 , 0.0
2020-03-31 15:00:00+07:00 , 8.33 , 6.67 , 11.0 , 19.0 , 81.0 , 616.7022029599522 , 0.0 , 0.0 , 0.0
2020-03-31 16:00:00+07:00 , 9.0 , 8.0 , 16.0 , 19.0 , 81.0 , 599.7058054763136 , 0.0 , 0.0 , 0.0
2020-03-31 17:00:00+07:00 , 10.25 , 8.0 , 12.75 , 19.0 , 80.89 , 623.3001394727196 , 0.0 , 0.0 , 0.0
2020-03-31 18:00:00+07:00 , 13.6 , 11.4 , 19.8 , 19.0 , 81.0 , 620.6157541677393 , 0.0 , 0.0 , 0.0
2020-03-31 19:00:00+07:00 , 18.75 , 16.36 , 29.29 , 19.0 , 80.95 , 654.7215758846997 , 0.0 , 0.0 , 0.0
2020-03-31 20:00:00+07:00 , 26.33 , 24.67 , 41.67 , 19.0 , 81.0 , 637.753435088482 , 0.0 , 0.0 , 0.0
2020-03-31 21:00:00+07:00 , 24.5 , 24.0 , 41.75 , 19.0 , 80.95 , 639.4629646774432 , 0.0 , 0.0 , 0.0
2020-03-31 22:00:00+07:00 , 26.5 , 25.5 , 44.0 , 19.01 , 80.95 , 627.9692548300076 , 0.0 , 0.0 , 0.0
2020-03-31 23:00:00+07:00 , 61.0 , 66.0 , 120.5 , 19.02 , 81.0 , 665.3287999740735 , 91.20736083984374 , 65.25074340820314 , 4.104519871568159
2020-04-01 00:00:00+07:00 , 87.4 , 100.8 , 198.2 , 19.0 , 81.0 , 959.3145379377033 , 144.8293927873884 , 94.67443603515625 , 5.91857009536648
2020-04-01 01:00:00+07:00 , 25.67 , 25.0 , 41.67 , 19.0 , 81.0 , 628.1320330216842 , 97.75960449218749 , 90.50801757812499 , 3.8753123397628615
2020-04-01 02:00:00+07:00 , 26.5 , 26.0 , 46.5 , 19.0 , 81.0 , 631.0283434823208 , 74.87825683593752 , 68.50267578125 , 3.893181365823983
2020-04-01 03:00:00+07:00 , 25.2 , 25.2 , 44.6 , 19.0 , 81.0 , 658.5221003428035 , 62.63750000000001 , 56.5499951171875 , 4.062806364433455
2020-04-01 04:00:00+07:00 , 24.4 , 26.0 , 45.2 , 19.0 , 81.0 , 662.9018868930344 , 57.316796875 , 50.87304443359375 , 4.089827818477101
2020-04-01 05:00:00+07:00 , 28.0 , 27.0 , 49.0 , 18.69 , 81.0 , 618.2907411778373 , 55.65644531249999 , 49.93496582031249 , 3.8186476409888135
2020-04-01 06:00:00+07:00 , 23.0 , 22.0 , 37.0 , 18.02 , 81.0 , 610.3573747276162 , 49.825439453125 , 43.46506591796875 , 3.7783242873745793
2020-04-01 07:00:00+07:00 , 23.5 , 23.5 , 38.5 , 18.0 , 81.0 , 629.7365523554869 , 48.4087255859375 , 40.97895751953126 , 3.8985559179308162
2020-04-01 08:00:00+07:00 , 25.75 , 27.75 , 50.25 , 18.48 , 81.01 , 619.9390170168193 , 51.94833984375 , 47.804696044921876 , 3.8315847190561856
2020-04-01 09:00:00+07:00 , 28.46 , 29.15 , 52.54 , 19.0 , 81.0 , 639.2510395217868 , 55.118310546874994 , 49.534799804687495 , 3.9439119666414086
2020-04-01 10:00:00+07:00 , 30.64 , 32.27 , 57.73 , 19.0 , 81.0 , 648.9854683382681 , 59.8229296875 , 51.697214355468745 , 4.003969327402935
2020-04-01 11:00:00+07:00 , 32.67 , 34.67 , 66.0 , 19.0 , 81.0 , 646.2869546895772 , 64.5653515625 , 54.841252441406255 , 3.9873206250728157
2020-04-01 12:00:00+07:00 , 34.33 , 35.67 , 65.0 , 19.71 , 81.0 , 655.8685445059928 , 67.92806640625 , 56.15852905273438 , 4.036624991119606
2020-04-01 13:00:00+07:00 , 39.33 , 40.0 , 70.67 , 20.23 , 81.0 , 650.0069705113334 , 73.9579296875 , 58.244221191406254 , 3.9934584462227987
2020-04-01 14:00:00+07:00 , 48.33 , 52.33 , 92.33 , 20.99 , 81.0 , 679.3398766497756 , 91.08551432291667 , 64.70177246093749 , 4.162887553403787
2020-04-01 15:00:00+07:00 , 51.67 , 55.33 , 98.67 , 21.0 , 80.9 , 675.2614522693525 , 99.979296875 , 69.51566406250001 , 4.137754939464405
2020-04-01 16:00:00+07:00 , 53.67 , 60.0 , 108.67 , 20.96 , 81.0 , 695.5484895957807 , 108.31769205729167 , 74.4225732421875 , 4.262646132422335
2020-04-01 17:00:00+07:00 , 68.2 , 75.2 , 135.2 , 20.02 , 81.0 , 803.3584807173314 , 125.15335286458335 , 83.5082958984375 , 4.939142039563495
2020-04-01 18:00:00+07:00 , 68.0 , 77.5 , 142.0 , 20.01 , 81.0 , 695.422986137536 , 135.48886718749995 , 89.7518896484375 , 4.275687819327985
2020-04-01 19:00:00+07:00 , 62.5 , 68.5 , 123.5 , 20.0 , 81.0 , 742.5588863853659 , 133.15631917317708 , 88.24859497070312 , 4.565650479728949
2020-04-01 20:00:00+07:00 , 66.4 , 69.6 , 127.2 , 20.0 , 81.01 , 791.9942887536586 , 132.90584716796874 , 88.42123046875 , 4.869605859802679
2020-04-01 21:00:00+07:00 , 77.57 , 82.71 , 147.29 , 20.0 , 81.0 , 936.4002946463415 , 147.30228271484376 , 93.52990844726561 , 5.757491470180396
2020-04-01 22:00:00+07:00 , 75.67 , 84.67 , 159.67 , 19.99 , 81.0 , 758.0025064552605 , 150.3161847795759 , 99.1789306640625 , 4.66076513182777
2020-04-01 23:00:00+07:00 , 73.43 , 83.0 , 151.43 , 19.66 , 81.09 , 927.1548744570885 , 151.22649797712054 , 99.94293701171873 , 5.7072650420357744
2020-04-02 00:00:00+07:00 , 73.46 , 82.86 , 156.25 , 19.15 , 81.0 , 948.4291203758469 , 151.6315673828125 , 101.53000122070313 , 5.848408837605758
2020-04-02 01:00:00+07:00 , 46.04 , 50.5 , 90.38 , 19.0 , 81.0 , 743.8431680100464 , 127.31202392578123 , 85.85568725585938 , 4.58920172239985
2020-04-02 02:00:00+07:00 , 39.85 , 43.31 , 77.31 , 19.0 , 81.0 , 686.2984240774945 , 109.6844384765625 , 74.74970825195314 , 4.234174682658646
2020-04-02 03:00:00+07:00 , 32.75 , 37.25 , 65.13 , 19.0 , 81.0 , 643.5319276660449 , 92.0787109375 , 66.15133178710937 , 3.970323258819555
2020-04-02 04:00:00+07:00 , 30.4 , 31.6 , 57.8 , 18.98 , 81.29 , 669.2065556883751 , 77.62470703125 , 60.019033203125005 , 4.12900765569404
2020-04-02 05:00:00+07:00 , 30.75 , 33.25 , 60.0 , 19.0 , 81.0 , 726.7620004641451 , 72.043994140625 , 57.5012646484375 , 4.483818051629626
2020-04-02 06:00:00+07:00 , 32.75 , 35.5 , 66.75 , 19.0 , 81.09 , 663.4387639540304 , 71.503076171875 , 57.92946533203125 , 4.093140125746967
2020-04-02 07:00:00+07:00 , 24.0 , 25.0 , 45.0 , 19.0 , 81.0 , 626.9876371811399 , 60.734814453125 , 55.4143896484375 , 3.8682518953191996
2020-04-02 08:00:00+07:00 , 25.75 , 26.0 , 48.75 , 19.0 , 81.0 , 656.5723889107652 , 56.350415039062504 , 52.06666748046875 , 4.050777459084994
2020-04-02 09:00:00+07:00 , 25.4 , 24.6 , 42.8 , 19.0 , 81.0 , 651.090591551121 , 52.7550146484375 , 47.41535400390625 , 4.016957058540041
2020-04-02 10:00:00+07:00 , 21.33 , 20.0 , 36.33 , 19.1 , 81.0 , 628.001844383148 , 46.356835937499994 , 41.85318603515624 , 3.8731833786019387
2020-04-02 11:00:00+07:00 , 25.0 , 23.88 , 40.5 , 19.54 , 81.0 , 649.3393696152071 , 47.038154296875 , 41.15810791015625 , 3.99876157729006
2020-04-02 12:00:00+07:00 , 22.81 , 22.44 , 37.06 , 20.0 , 81.0 , 633.3673325926829 , 45.938847656250005 , 39.08998046874999 , 3.894282216421694
2020-04-02 13:00:00+07:00 , 26.67 , 26.5 , 45.0 , 20.0 , 81.0 , 675.5092178926831 , 49.457094726562495 , 42.033957519531256 , 4.153393139965037
2020-04-02 14:00:00+07:00 , 36.0 , 38.67 , 69.0 , 20.0 , 81.0 , 649.4609426487805 , 63.387973632812496 , 52.75377075195313 , 3.9932343666422208
2020-04-02 15:00:00+07:00 , 47.0 , 53.67 , 96.17 , 20.0 , 81.0 , 764.495758185366 , 87.79574381510417 , 62.91541015625 , 4.70053013855973
2020-04-02 16:00:00+07:00 , 54.17 , 64.17 , 121.67 , 20.0 , 81.0 , 802.3995187024392 , 105.6997762044271 , 74.37167724609375 , 4.9335827968219
2020-04-02 17:00:00+07:00 , 60.33 , 73.0 , 138.67 , 20.0 , 81.0 , 731.6749313780489 , 122.00979003906251 , 84.34967651367188 , 4.498730084172984
2020-04-02 18:00:00+07:00 , 60.8 , 76.6 , 147.4 , 20.0 , 81.16 , 819.4505788756098 , 133.16433919270835 , 91.52076416015625 , 5.038421864115915
2020-04-02 19:00:00+07:00 , 64.6 , 79.2 , 151.2 , 20.0 , 81.0 , 840.4159204097562 , 140.91041666666666 , 96.05763549804686 , 5.167328033563304
2020-04-02 20:00:00+07:00 , 59.65 , 73.59 , 140.06 , 20.0 , 81.0 , 777.2382928317073 , 140.10825195312503 , 95.54084228515626 , 4.778878079023051
2020-04-02 21:00:00+07:00 , 59.22 , 71.52 , 134.57 , 20.0 , 81.0 , 834.516338070732 , 137.98245442708333 , 93.91030883789061 , 5.131054235713436
2020-04-02 22:00:00+07:00 , 61.75 , 74.25 , 143.0 , 20.01 , 81.0 , 769.2990067130066 , 139.19549153645832 , 95.20293701171873 , 4.729901740368111
2020-04-02 23:00:00+07:00 , 67.75 , 82.5 , 161.25 , 20.52 , 81.0 , 803.845978183267 , 148.57552315848213 , 100.41149658203123 , 4.933724787610486
2020-04-03 00:00:00+07:00 , 72.33 , 86.0 , 170.0 , 20.99 , 81.0 , 910.0945590903141 , 151.428662109375 , 105.20348632812502 , 5.576915830617062
2020-04-03 01:00:00+07:00 , 80.83 , 94.67 , 186.0 , 21.0 , 81.0 , 972.9984019857216 , 155.95130615234376 , 111.59899658203125 , 5.9621779540015325
