,PM1.0,PM2.5,PM10,Temperature,Humidity,CO, AQI PM2.5, AQI PM10, AQI CO 
 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
2020-03-31 12:00:00+07:00 , 18.94 , 16.65 , 26.68 , 18.0 , 81.0 , 927.3515781006182 , 0.0 , 0.0 , 0.0
2020-03-31 13:00:00+07:00 , 15.97 , 13.45 , 21.48 , 18.0 , 81.0 , 918.8312794071097 , 0.0 , 0.0 , 0.0
2020-03-31 14:00:00+07:00 , 14.0 , 12.5 , 19.56 , 18.45 , 81.0 , 917.6822747464506 , 0.0 , 0.0 , 0.0
2020-03-31 15:00:00+07:00 , 14.85 , 13.66 , 22.03 , 18.4 , 80.89 , 918.3634791761963 , 0.0 , 0.0 , 0.0
2020-03-31 16:00:00+07:00 , 25.0 , 20.16 , 32.25 , 18.01 , 81.0 , 916.4747950217064 , 0.0 , 0.0 , 0.0
2020-03-31 17:00:00+07:00 , 26.82 , 24.84 , 41.21 , 18.02 , 81.0 , 920.9654302287497 , 0.0 , 0.0 , 0.0
2020-03-31 18:00:00+07:00 , 23.0 , 21.75 , 35.94 , 18.74 , 81.0 , 924.7460181675461 , 0.0 , 0.0 , 0.0
2020-03-31 19:00:00+07:00 , 26.7 , 25.4 , 42.14 , 18.9 , 81.0 , 920.5647676186443 , 0.0 , 0.0 , 0.0
2020-03-31 20:00:00+07:00 , 32.34 , 32.06 , 53.06 , 19.0 , 81.0 , 919.8258172670717 , 0.0 , 0.0 , 0.0
2020-03-31 21:00:00+07:00 , 43.92 , 44.58 , 75.08 , 19.0 , 81.0 , 922.1711223230019 , 0.0 , 0.0 , 0.0
2020-03-31 22:00:00+07:00 , 52.98 , 54.51 , 90.9 , 19.0 , 81.0 , 920.673517889697 , 0.0 , 0.0 , 0.0
2020-03-31 23:00:00+07:00 , 44.95 , 46.23 , 77.66 , 18.54 , 81.0 , 914.0737301468683 , 91.54935058593749 , 63.33087402343749 , 5.648346715430687
2020-04-01 00:00:00+07:00 , 31.06 , 31.69 , 52.63 , 18.0 , 81.0 , 910.1408582771253 , 77.46061035156252 , 57.32130859375 , 5.634475267339948
2020-04-01 01:00:00+07:00 , 33.88 , 32.94 , 54.25 , 18.0 , 81.0 , 910.5236337591963 , 71.667021484375 , 54.721843261718746 , 5.636844943381914
2020-04-01 02:00:00+07:00 , 34.95 , 36.03 , 59.06 , 18.0 , 81.0 , 912.0122050783616 , 71.860458984375 , 54.62472778320313 , 5.646060350211781
2020-04-01 03:00:00+07:00 , 35.02 , 38.8 , 65.14 , 17.75 , 81.0 , 918.8830939408732 , 74.72689453125001 , 56.09601928710938 , 5.693485252435945
2020-04-01 04:00:00+07:00 , 38.14 , 43.51 , 74.03 , 17.1 , 81.0 , 924.8800551688373 , 80.86852539062501 , 59.05354125976563 , 5.7434764641471565
2020-04-01 05:00:00+07:00 , 31.47 , 32.94 , 54.94 , 17.07 , 81.0 , 924.9898821872029 , 73.36819824218749 , 55.75925537109375 , 5.744752259369064
2020-04-01 06:00:00+07:00 , 28.98 , 28.03 , 45.49 , 17.0 , 81.0 , 922.9653748102705 , 64.70878906249999 , 53.499868164062505 , 5.733561745827456
