KIT ID, PM1.0,PM2.5,PM10,Temperature,Humidity,CO, AQI PM2.5, AQI PM10, AQI CO , latitude, longitude
1037,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.05226,105.8117
1038, 16.38 , 13.88 , 23.0 , 21.09 , 82.56 , 622.1273040022942 , 14.73025390625 , 12.2959375 , 3.811002294968255,21.00257,105.84653
1039, 15.69 , 13.71 , 22.6 , 21.01 , 81.18 , 691.8802168358037 , 34.96782714843749 , 29.812785644531246 , 4.23944451867788,21.00764015,105.80453388
1040,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.01318005,105.86081255
1041, 17.14 , 14.41 , 24.31 , 20.02 , 81.19 , 659.2439099388068 , 36.64500488281249 , 31.505576171875 , 4.053108777786909,20.99603,105.84455
1043, 33.01 , 12.9 , 52.25 , 21.44 , 87.61 , 661.9369280676365 , 30.225688476562496 , 52.272430419921875 , 4.050048927001864,21.04169108,105.80900309
1044, 14.14 , 11.36 , 18.71 , 20.0 , 81.0 , 689.1247217634148 , 28.801103515624998 , 24.039750976562505 , 4.237108563642421,21.0822951059501,105.773392865282
1045, 22.54 , 22.29 , 40.94 , 22.0 , 96.0 , 666.1630259885653 , 49.081943359375 , 46.24723388671874 , 4.0681728481566015,21.02431735,105.82139752
1046, 26.69 , 25.81 , 45.81 , 21.15 , 86.36 , 771.9992287871561 , 43.070107421875 , 38.05035156249998 , 4.728117539695625,21.03793057,105.78543088
1047, 11.33 , 32.33 , 47.89 , 21.24 , 90.3 , 755.7794559290737 , 65.74005371093749 , 49.70788085937499 , 4.6273642711127945,21.03281213,105.81257742
1051, 22.25 , 22.25 , 36.97 , 20.67 , 86.0 , 739.5591557813458 , 48.1460888671875 , 40.653774414062504 , 4.536837496438548,20.9313357,105.79145879
1053,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.01489,105.79834
1055,NA,NA,NA, 20.52 , 81.27 ,NA,NA,NA,NA,20.99151816,105.7902017
1072,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0004726810695,105.764312913811
1080, 17.7 , 15.42 , 24.73 , 19.54 , 81.0 , 927.4080782713622 , 36.6339794921875 , 29.50153564453125 , 5.711164243833776,21.08284,105.779777
1081, 25.71 , 24.57 , 42.0 , 20.03 , 81.19 , 1171.19364082214 , 53.36956054687499 , 45.95269042968749 , 7.200390085071291,21.0181984,105.7952921
1082,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.053519,105.736145
1084, 19.0 , 22.0 , 39.0 , 20.0 , 81.0 , 806.1729985756098 , 38.247773437500015 , 33.8379296875 , 4.956784175876232,21.0323170270326,105.7487245065
1086,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.031291,105.818691
1087,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.050582,105.792034
1088,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.000939,105.931785
1089, 39.5 , 43.75 , 79.25 , 20.0 , 81.0 , 905.3254062878049 ,NA,NA, 5.566426382221774,21.037454,105.784927
1090, 28.73 , 28.84 , 47.59 , 20.0 , 81.0 , 815.184293795122 , 40.90686035156249 , 33.67723876953125 , 5.0121904542149345,21.14768475,105.9158227
1091, 10.56 , 10.03 , 15.75 , 19.79 , 81.0 , 820.4043650009387 , 24.093574218750003 , 19.46486083984375 , 5.047902352248137,21.1315376994108,105.778015368578
