KIT ID, PM1.0,PM2.5,PM10,Temperature,Humidity,CO, AQI PM2.5, AQI PM10, AQI CO , latitude, longitude
1037, 7.27 , 5.69 , 10.54 , 24.44 , 81.36 , 619.7981708118218 , 13.544560546875003 , 11.624306640624999 , 3.753994369070392,21.05226,105.8117
1038,NA,NA,NA, 24.43 , 83.17 , 586.8903342357687 ,NA,NA, 3.5547975944488504,21.00257,105.84653
1039, 9.97 , 8.1 , 12.75 , 25.0 , 81.0 , 613.6917189915646 , 19.2561474609375 , 15.978969726562498 , 3.7100273348991193,21.00764015,105.80453388
1040,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.01318005,105.86081255
1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.99603,105.84455
1043, 12.58 , 5.08 , 16.79 , 23.93 , 86.96 , 556.5751741661675 , 10.1542041015625 , 18.63981201171875 , 3.376852379618879,21.04169108,105.80900309
1044, 7.05 , 5.9 , 10.87 , 23.62 , 81.18 , 636.0728182120666 , 17.569033203125 , 15.046125488281248 , 3.8632116343061003,21.0822951059501,105.773392865282
1045, 12.6 , 11.6 , 21.0 , 22.0 , 96.0 , 663.7017119847028 , 19.792373046875003 , 17.1450048828125 , 4.053141916671861,21.02431735,105.82139752
1046, 6.86 , 5.51 , 10.35 , 23.56 , 87.04 , 622.0120074601296 , 13.120146484375002 , 11.73314453125 , 3.7785767239677193,21.03793057,105.78543088
1047,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.03281213,105.81257742
1051, 20.72 , 19.24 , 32.13 , 23.94 , 85.46 , 712.1210435976976 , 35.407177734375004 , 29.21749755859375 , 4.3204347041162166,20.9313357,105.79145879
1053,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.01489,105.79834
1055, 16.0 , 14.0 , 23.0 , 24.1 , 83.84 ,NA, 21.461171874999998 , 17.7897900390625 ,NA,20.99151816,105.7902017
1072,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0004726810695,105.764312913811
1080, 10.97 , 8.87 , 14.57 , 22.18 , 81.0 , 951.8641077953138 , 24.562109374999995 , 19.723190917968747 , 5.80937010794353,21.08284,105.779777
1081, 13.44 , 10.72 , 18.31 , 24.4 , 80.96 , 1078.127142321627 , 25.38173828125 , 21.342531738281252 , 6.530879717194393,21.0181984,105.7952921
1082,NA,NA,NA, 22.99 , 81.19 , 908.9101021468393 ,NA,NA, 5.532042634223363,21.053519,105.736145
1084, 8.0 , 5.0 , 10.25 , 23.67 , 81.0 , 802.9495937124015 , 22.8572119140625 , 20.011757812499997 , 4.8759223637711715,21.0323170270326,105.7487245065
1086,NA,NA,NA, 24.33 , 77.19 , 802.7637888309803 ,NA,NA, 4.863978664830488,21.031291,105.818691
1087,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.050582,105.792034
1088,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.000939,105.931785
1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.037454,105.784927
1090, 4.9 , 5.6 , 10.4 , 22.34 , 81.0 , 806.5077939126706 , 43.525166015625004 , 37.7595556640625 , 4.919573355569505,21.14768475,105.9158227
1091, 4.31 , 5.67 , 10.71 , 23.44 , 81.0 , 813.5645573258878 , 15.922089843749996 , 14.205595703124999 , 4.944213048930928,21.1315376994108,105.778015368578
