KIT ID, PM1.0,PM2.5,PM10,Temperature,Humidity,CO, AQI PM2.5, AQI PM10, AQI CO , latitude, longitude
1037,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.05226,105.8117
1038, 28.5 , 28.0 , 52.5 , 17.49 , 81.0 , 642.6716362702829 , 48.586640625 , 46.83469970703125 , 3.9856155843302212,21.00257,105.84653
1039, 25.26 , 26.19 , 44.05 , 18.05 , 81.18 , 723.6191062546876 , 47.0533203125 , 39.39260498046875 , 4.478992288958005,21.00764015,105.80453388
1040,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.01318005,105.86081255
1041, 33.82 , 36.02 , 63.03 , 17.0 , 81.0 , 842.8176109125972 , 68.23600097656251 , 54.64057495117187 , 5.235675080044598,20.99603,105.84455
1043, 40.65 , 16.18 , 54.88 , 19.05 , 84.93 , 708.217432421766 , 27.692182617187502 , 50.08794311523438 , 4.368658137081799,21.04169108,105.80900309
1044, 33.0 , 32.69 , 55.67 , 17.0 , 81.0 , 856.5738920075652 , 63.70277343750001 , 52.21103271484375 , 5.321130601132993,21.0822951059501,105.773392865282
1045, 26.91 , 28.17 , 52.91 , 22.0 , 96.0 , 647.5073846183806 , 54.269482421875 , 49.783674316406255 , 3.9542452197438593,21.02431735,105.82139752
1046, 20.29 , 17.41 , 30.35 , 19.62 , 88.86 , 721.12029276099 , 32.450810546875 , 28.563308105468746 , 4.439589385542042,21.03793057,105.78543088
1047, 11.15 , 31.85 , 48.38 , 19.05 , 87.14 , 747.3462478001027 , 62.767978515625 , 47.380024414062504 , 4.610025279249434,21.03281213,105.81257742
1051, 29.33 , 29.24 , 49.33 , 18.73 , 86.49 , 787.3090251799026 , 55.01447265625 , 46.265842285156246 , 4.861861158444744,20.9313357,105.79145879
1053,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.01489,105.79834
1055,NA,NA,NA, 17.38 , 82.09 ,NA,NA,NA,NA,20.99151816,105.7902017
1072,NA,NA,NA, 16.0 , 81.0 , 504.8614010572541 ,NA,NA, 3.1471006423535908,21.0004726810695,105.764312913811
1080, 40.35 , 40.13 , 66.42 , 16.86 , 81.0 , 897.6356947775422 , 76.538828125 , 56.60086669921874 , 5.57890287721032,21.08284,105.779777
1081, 28.75 , 28.38 , 49.75 , 17.31 , 78.12 , 1125.4753587688497 , 54.15670898437499 , 47.35292236328125 , 6.98411397377636,21.0181984,105.7952921
1082,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.053519,105.736145
1084, 29.0 , 29.0 , 48.33 , 17.0 , 81.0 , 813.896701433724 , 56.277499999999996 , 48.190349121093746 , 5.056015230641588,21.0323170270326,105.7487245065
1086,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.031291,105.818691
1087,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.050582,105.792034
1088,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.000939,105.931785
1089,NA,NA,NA, 17.0 , 81.0 , 894.7842033013441 ,NA,NA, 5.558497229512964,21.037454,105.784927
1090, 35.7 , 36.23 , 60.8 , 17.0 , 81.0 , 806.8407392588489 , 65.32814941406252 , 52.327966308593744 , 5.012182822720342,21.14768475,105.9158227
1091, 34.89 , 38.33 , 66.51 , 17.0 , 81.0 , 799.4291338291919 , 68.96420410156249 , 54.641639404296875 , 4.966141120045001,21.1315376994108,105.778015368578
