KIT ID, PM1.0,PM2.5,PM10,Temperature,Humidity,CO, AQI PM2.5, AQI PM10, AQI CO , latitude, longitude
1037, 33.69 , 38.25 , 67.0 , 24.89 , 81.53 , 846.6113526391257 , 75.7359521484375 , 57.86292358398437 , 5.120014526877601,21.05226,105.8117
1038, 35.5 , 36.75 , 64.0 , 24.27 , 84.57 , 642.5515330996571 , 37.064453125 , 41.1258984375 , 3.8940314513163607,21.00257,105.84653
1039, 34.15 , 35.03 , 63.65 , 25.0 , 81.0 , 806.9265994013249 , 66.66897460937498 , 54.666691894531255 , 4.8782143352943885,21.00764015,105.80453388
1040,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.01318005,105.86081255
1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.99603,105.84455
1043, 42.44 , 21.56 , 70.31 , 23.16 , 90.18 , 712.1847167240053 , 40.4152685546875 , 58.50671630859375 , 4.3321950439017405,21.04169108,105.80900309
1044, 93.6 , 103.96 , 186.38 , 24.0 , 81.0 , 1403.86868055053 , 154.02760532924106 , 101.82448486328126 , 8.515544264216318,21.0822951059501,105.773392865282
1045, 40.69 , 44.88 , 84.25 , 22.0 , 96.0 , 953.7871459740131 , 84.7046728515625 , 64.35642944335937 , 5.824656756376119,21.02431735,105.82139752
1046, 29.53 , 27.24 , 48.0 , 23.73 , 87.35 , 789.759974785974 , 50.324438476562506 , 44.299848632812505 , 4.794858977072025,21.03793057,105.78543088
1047, 15.45 , 41.0 , 62.18 , 23.35 , 85.88 , 762.2757271182295 , 77.8344091796875 , 54.64957153320313 , 4.633925563413244,21.03281213,105.81257742
1051, 35.85 , 38.51 , 65.45 , 23.05 , 87.94 , 858.0298609128799 , 82.6434619140625 , 60.253093261718746 , 5.221304340338706,20.9313357,105.79145879
1053,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.01489,105.79834
1055, 45.67 , 51.96 , 91.25 , 24.53 , 81.25 ,NA, 98.44781901041668 , 67.84760742187501 ,NA,20.99151816,105.7902017
1072,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0004726810695,105.764312913811
1080, 109.67 , 122.63 , 208.72 , 23.0 , 81.0 , 1004.8670898202602 , 171.30894601004462 , 118.38634765625001 , 6.115874234038306,21.08284,105.779777
1081, 40.14 , 43.44 , 79.28 , 24.0 , 81.0 , 1120.944677567794 , 83.8510546875 , 62.475522460937505 , 6.7993923874866775,21.0181984,105.7952921
1082, 43.0 , 47.0 , 77.0 , 22.95 , 81.9 , 959.5509765569911 , 84.218115234375 , 59.7034765625 , 5.8410551185876445,21.053519,105.736145
1084,NA,NA,NA, 24.0 , 81.0 , 809.3921214552752 ,NA,NA, 4.909586297386073,21.0323170270326,105.7487245065
1086, 38.64 , 40.73 , 70.18 , 24.41 , 80.2 , 821.7738251909866 , 64.830517578125 , 52.70019775390625 , 4.977822589345443,21.031291,105.818691
1087,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.050582,105.792034
1088,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.000939,105.931785
1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.037454,105.784927
1090, 41.94 , 41.82 , 70.88 , 23.58 , 81.0 , 820.6783476351229 , 77.487353515625 , 57.898754882812504 , 4.9850920139037775,21.14768475,105.9158227
1091, 42.67 , 48.0 , 87.33 , 23.35 , 81.0 , 828.1919673780101 , 96.79647460937501 , 68.29845458984374 , 5.034634834241843,21.1315376994108,105.778015368578
