KIT ID, PM1.0,PM2.5,PM10,Temperature,Humidity,CO, AQI PM2.5, AQI PM10, AQI CO , latitude, longitude
1037, 33.13 , 38.42 , 67.31 , 22.0 , 81.18 , 872.493860153261 , 73.63334472656248 , 57.06980346679686 , 5.32820900228072,21.05226,105.8117
1038, 44.77 , 48.82 , 88.41 , 22.0 , 81.21 , 804.3042744553447 , 95.88146972656251 , 68.54398071289063 , 4.911783877737598,21.00257,105.84653
1039, 39.72 , 43.82 , 79.58 , 23.0 , 81.0 , 937.9530714254772 , 87.36981445312499 , 64.57379760742187 , 5.708618662488224,21.00764015,105.80453388
1040,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.01318005,105.86081255
1041, 42.33 , 46.04 , 82.94 , 22.0 , 81.36 , 928.9362653781976 , 88.20520996093748 , 64.69217163085936 , 5.672895590192131,20.99603,105.84455
1043, 52.06 , 29.38 , 86.31 , 22.52 , 88.24 , 773.405907486776 , 55.33607421874999 , 66.17646118164063 , 4.714784898065887,21.04169108,105.80900309
1044, 51.84 , 54.6 , 95.63 , 22.0 , 81.0 , 1052.9529278000846 , 101.75064697265624 , 69.58911621093749 , 6.4302495697754765,21.0822951059501,105.773392865282
1045,NA,NA,NA, 22.0 , 96.0 , 700.6354067812977 ,NA,NA, 4.278691291962751,21.02431735,105.82139752
1046, 33.25 , 32.38 , 59.19 , 22.0 , 86.89 , 835.5321958793496 , 63.13603027343752 , 53.32720214843751 , 5.102488820950231,21.03793057,105.78543088
1047, 17.0 , 42.25 , 64.42 , 22.0 , 87.79 , 795.1862248501271 , 84.05494140625 , 56.74686767578125 , 4.8561011088282235,21.03281213,105.81257742
1051, 47.09 , 52.36 , 90.29 , 21.55 , 89.23 , 979.6281645739565 , 114.93884684244793 , 76.23644653320312 , 5.9915996527087145,20.9313357,105.79145879
1053,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.01489,105.79834
1055, 53.0 , 56.0 , 102.0 , 22.0 , 81.0 ,NA,NA,NA,NA,20.99151816,105.7902017
1072,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0004726810695,105.764312913811
1080, 66.53 , 73.24 , 123.29 , 21.01 , 81.18 , 974.8315548031516 , 131.1279093424479 , 82.65774658203125 , 5.973207776549613,21.08284,105.779777
1081,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0181984,105.7952921
1082,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.053519,105.736145
1084, 51.67 , 54.0 , 91.0 , 22.0 , 81.0 , 815.1144774382179 , 104.34375 , 70.9114208984375 , 4.977800412042733,21.0323170270326,105.7487245065
1086,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.031291,105.818691
1087,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.050582,105.792034
1088,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.000939,105.931785
1089,NA,NA,NA, 22.0 , 83.63 , 945.4242722563445 ,NA,NA, 5.773585750535926,21.037454,105.784927
1090, 81.42 , 90.75 , 157.12 , 21.0 , 81.0 , 828.8167091619072 , 211.53372977120534 , 173.35958251953124 , 5.0786853310225055,21.14768475,105.9158227
1091,NA,NA,NA, 21.0 , 81.0 , 812.4691011677716 ,NA,NA, 4.978513174743132,21.1315376994108,105.778015368578
