KIT ID, PM1.0,PM2.5,PM10,Temperature,Humidity,CO, AQI PM2.5, AQI PM10, AQI CO , latitude, longitude
1037,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.05226,105.8117
1038, 22.0 , 19.0 , 32.0 , 24.71 , 82.47 , 620.1647974152119 , 45.3515625 , 39.61328125 , 3.752810071946101,21.00257,105.84653
1039, 24.47 , 23.01 , 39.94 , 26.0 , 81.0 , 727.8586791993315 , 53.111752929687505 , 46.848037109375 , 4.385506084711418,21.00764015,105.80453388
1040,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.01318005,105.86081255
1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.99603,105.84455
1043, 23.48 , 5.44 , 32.7 , 24.12 , 88.05 , 600.7347673259159 , 16.030170898437497 , 39.39162841796874 , 3.642447864199581,21.04169108,105.80900309
1044, 25.21 , 22.94 , 39.35 , 25.0 , 81.0 , 750.5675796171055 , 51.293002929687496 , 44.037575683593744 , 4.53750010126307,21.0822951059501,105.773392865282
1045, 25.0 , 29.0 , 54.0 , 22.0 , 96.0 , 644.8502842733018 , 38.059013671875 , 43.008828125 , 3.938018645981925,21.02431735,105.82139752
1046, 17.27 , 14.4 , 24.53 , 23.71 , 87.43 , 688.9244341845315 , 31.924433593749995 , 27.615715332031247 , 4.18293932623825,21.03793057,105.78543088
1047, 8.87 , 29.73 , 45.2 , 24.04 , 85.82 , 758.2142730713684 , 63.55640625000001 , 48.148898925781246 , 4.598534230979215,21.03281213,105.81257742
1051, 39.13 , 38.97 , 65.87 , 23.26 , 86.54 , 865.0251746168652 , 90.93658203124998 , 63.78382568359375 , 5.2601430563224385,20.9313357,105.79145879
1053,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.01489,105.79834
1055,NA,NA,NA, 24.95 , 81.26 ,NA,NA,NA,NA,20.99151816,105.7902017
1072,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0004726810695,105.764312913811
1080, 38.79 , 37.4 , 61.43 , 24.0 , 81.0 , 978.8853797229181 , 84.5311865234375 , 59.74668212890626 , 5.9376933869311985,21.08284,105.779777
1081, 27.0 , 25.57 , 43.43 , 25.0 , 81.0 , 1182.8056822216 , 58.22478515624999 , 50.17891845703125 , 7.150563185253693,21.0181984,105.7952921
1082,NA,NA,NA, 24.98 , 81.0 , 932.568293815349 ,NA,NA, 5.638149999978419,21.053519,105.736145
1084, 26.69 , 25.19 , 43.75 , 24.96 , 81.19 , 806.4948823673143 , 56.86087890625001 , 49.634990234375 , 4.876258624354199,21.0323170270326,105.7487245065
1086, 23.5 , 22.5 , 37.75 , 24.96 , 78.22 , 806.8548752759386 , 24.140625 , 20.334716796875 , 4.878435226541969,21.031291,105.818691
1087,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.050582,105.792034
1088,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.000939,105.931785
1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.037454,105.784927
1090, 33.07 , 33.71 , 56.43 , 24.0 , 81.0 , 806.9751548154974 , 92.69666015625 , 64.3604541015625 , 4.894925534102935,21.14768475,105.9158227
1091,NA,NA,NA, 24.0 , 81.0 , 830.6586497627462 ,NA,NA, 5.038584162825639,21.1315376994108,105.778015368578
