KIT ID, PM2.5, AQI PM2.5, PM10, AQI PM10, CO, AQI CO, latitude, longitude
1037,NA,NA,NA,NA,NA,NA,21.05226,105.8117
1038,41.0,82.0,68.0,59.0,542.6322874335084,2.713161437167542,21.00257,105.84653
1039,58.27,113.78333333333333,104.18,77.09,991.7561389124174,4.958780694562087,21.00764015,105.80453388
1040,NA,NA,NA,NA,NA,NA,21.01318005,105.86081255
1041,44.56,89.12,78.69,64.345,775.8171175334577,3.8790855876672885,20.99603,105.84455
1043,23.06,46.12,69.63,59.815,639.2457839138095,3.1962289195690476,21.04169108,105.80900309
1044,48.89,97.78,83.87,66.935,846.3349906888362,4.231674953444181,21.0822951059501,105.773392865282
1045,48.48,96.96,87.27,68.63499999999999,773.386582168389,3.8669329108419452,21.02431735,105.82139752
1046,37.24,74.48,65.32,57.66,768.659862639336,3.84329931319668,21.03793057,105.78543088
1047,39.73,79.46,59.91,54.955,668.0819269456407,3.3404096347282035,21.03281213,105.81257742
1051,58.73,114.55,100.85,75.425,902.689836744044,4.51344918372022,20.9313357,105.79145879
1053,NA,NA,NA,NA,NA,NA,21.01489,105.79834
1072,NA,NA,NA,NA,NA,NA,21.0004726810695,105.764312913811
1080,63.71,122.85,106.14,78.07,858.1751221315656,4.290875610657828,21.08284,105.779777
1081,63.25,122.08333333333334,111.25,80.625,1180.0065991224803,5.900032995612402,21.0181984,105.7952921
1082,NA,NA,NA,NA,NA,NA,21.053519,105.736145
1084,46.0,92.0,81.25,65.625,720.4644226867695,3.6023221134338472,21.0323170270326,105.7487245065
1086,NA,NA,NA,NA,NA,NA,21.031291,105.818691
1087,NA,NA,NA,NA,NA,NA,21.050582,105.792034
1088,NA,NA,NA,NA,NA,NA,21.000939,105.931785
1089,64.0,123.33333333333334,109.0,79.5,831.5606522378453,4.157803261189226,21.037454,105.784927
1090,141.03,193.59285714285716,243.45,146.725,729.6156017436526,3.6480780087182634,21.14768475,105.9158227
1091,65.78,126.30000000000001,115.36,82.68,724.225045945946,3.62112522972973,21.1315376994108,105.778015368578
1037,NA,NA,NA,NA,NA,NA,21.05226,105.8117
1038,41.0,82.0,68.0,59.0,542.6322874335084,2.713161437167542,21.00257,105.84653
1039,58.27,113.78333333333333,104.18,77.09,991.7561389124174,4.958780694562087,21.00764015,105.80453388
1040,NA,NA,NA,NA,NA,NA,21.01318005,105.86081255
1041,44.56,89.12,78.69,64.345,775.8171175334577,3.8790855876672885,20.99603,105.84455
1043,23.06,46.12,69.63,59.815,639.2457839138095,3.1962289195690476,21.04169108,105.80900309
1044,48.89,97.78,83.87,66.935,846.3349906888362,4.231674953444181,21.0822951059501,105.773392865282
1045,48.48,96.96,87.27,68.63499999999999,773.386582168389,3.8669329108419452,21.02431735,105.82139752
1046,37.24,74.48,65.32,57.66,768.659862639336,3.84329931319668,21.03793057,105.78543088
1047,39.73,79.46,59.91,54.955,668.0819269456407,3.3404096347282035,21.03281213,105.81257742
1051,58.73,114.55,100.85,75.425,902.689836744044,4.51344918372022,20.9313357,105.79145879
1053,NA,NA,NA,NA,NA,NA,21.01489,105.79834
