KIT ID, PM2.5, AQI PM2.5, PM10, AQI PM10, CO, AQI CO, latitude, longitude
1037,NA,NA,NA,NA,NA,NA,21.05226,105.8117
1038,21.0,42.0,35.5,35.5,550.2738637614834,2.7513693188074173,21.00257,105.84653
1039,20.16,40.32,35.21,35.21,612.2287844091261,3.0611439220456305,21.00764015,105.80453388
1040,NA,NA,NA,NA,NA,NA,21.01318005,105.86081255
1041,22.6,45.2,39.12,39.12,601.4778470984247,3.0073892354921234,20.99603,105.84455
1043,5.71,11.42,34.0,34.0,531.467018531869,2.6573350926593453,21.04169108,105.80900309
1044,27.93,55.86,46.09,46.09,658.6467387018585,3.2932336935092925,21.0822951059501,105.773392865282
1045,23.25,46.5,40.75,40.75,676.665931133322,3.38332965566661,21.02431735,105.82139752
1046,13.1,26.2,21.5,21.5,637.3103070042449,3.186551535021225,21.03793057,105.78543088
1047,36.09,72.18,53.2,51.6,645.714405233853,3.2285720261692648,21.03281213,105.81257742
1051,43.73,87.46,74.78,62.39,762.7560531924248,3.8137802659621243,20.9313357,105.79145879
1053,NA,NA,NA,NA,NA,NA,21.01489,105.79834
1072,NA,NA,NA,NA,507.62001258960123,2.5381000629480064,21.0004726810695,105.764312913811
1080,39.36,78.72,64.58,57.29,879.1543657822785,4.395771828911393,21.08284,105.779777
1081,23.88,47.76,42.13,42.13,1155.4078340232206,5.777039170116104,21.0181984,105.7952921
1082,33.33,66.66,54.33,52.165,867.3910103619085,4.336955051809542,21.053519,105.736145
1084,16.64,33.28,29.73,29.73,714.899498647148,3.57449749323574,21.0323170270326,105.7487245065
1086,21.0,42.0,35.0,35.0,723.0035716781098,3.615017858390549,21.031291,105.818691
1087,NA,NA,NA,NA,NA,NA,21.050582,105.792034
1088,NA,NA,NA,NA,NA,NA,21.000939,105.931785
1089,NA,NA,NA,NA,884.3578114551397,4.421789057275698,21.037454,105.784927
1090,66.27,127.11666666666666,114.14,82.07,717.508704922516,3.58754352461258,21.14768475,105.9158227
1091,54.56,107.60000000000001,94.62,72.31,738.720716609277,3.6936035830463854,21.1315376994108,105.778015368578
1037,NA,NA,NA,NA,NA,NA,21.05226,105.8117
1038,21.0,42.0,35.5,35.5,550.2738637614834,2.7513693188074173,21.00257,105.84653
1039,20.16,40.32,35.21,35.21,612.2287844091261,3.0611439220456305,21.00764015,105.80453388
1040,NA,NA,NA,NA,NA,NA,21.01318005,105.86081255
1041,22.6,45.2,39.12,39.12,601.4778470984247,3.0073892354921234,20.99603,105.84455
1043,5.71,11.42,34.0,34.0,531.467018531869,2.6573350926593453,21.04169108,105.80900309
1044,27.93,55.86,46.09,46.09,658.6467387018585,3.2932336935092925,21.0822951059501,105.773392865282
1045,23.25,46.5,40.75,40.75,676.665931133322,3.38332965566661,21.02431735,105.82139752
1046,13.1,26.2,21.5,21.5,637.3103070042449,3.186551535021225,21.03793057,105.78543088
1047,36.09,72.18,53.2,51.6,645.714405233853,3.2285720261692648,21.03281213,105.81257742
1051,43.73,87.46,74.78,62.39,762.7560531924248,3.8137802659621243,20.9313357,105.79145879
1053,NA,NA,NA,NA,NA,NA,21.01489,105.79834
1072,NA,NA,NA,NA,507.62001258960123,2.5381000629480064,21.0004726810695,105.764312913811
1080,39.36,78.72,64.58,57.29,879.1543657822785,4.395771828911393,21.08284,105.779777
1081,23.88,47.76,42.13,42.13,1155.4078340232206,5.777039170116104,21.0181984,105.7952921
1082,33.33,66.66,54.33,52.165,867.3910103619085,4.336955051809542,21.053519,105.736145
1084,16.64,33.28,29.73,29.73,714.899498647148,3.57449749323574,21.0323170270326,105.7487245065
1086,21.0,42.0,35.0,35.0,723.0035716781098,3.615017858390549,21.031291,105.818691
1087,NA,NA,NA,NA,NA,NA,21.050582,105.792034
1088,NA,NA,NA,NA,NA,NA,21.000939,105.931785
1089,NA,NA,NA,NA,884.3578114551397,4.421789057275698,21.037454,105.784927
1090,66.27,127.11666666666666,114.14,82.07,717.508704922516,3.58754352461258,21.14768475,105.9158227
1091,54.56,107.60000000000001,94.62,72.31,738.720716609277,3.6936035830463854,21.1315376994108,105.778015368578
1037,NA,NA,NA,NA,NA,NA,21.05226,105.8117
1038,21.0,42.0,35.5,35.5,550.2738637614834,2.7513693188074173,21.00257,105.84653
1039,20.16,40.32,35.21,35.21,612.2287844091261,3.0611439220456305,21.00764015,105.80453388
1040,NA,NA,NA,NA,NA,NA,21.01318005,105.86081255
1041,22.6,45.2,39.12,39.12,601.4778470984247,3.0073892354921234,20.99603,105.84455
1043,5.71,11.42,34.0,34.0,531.467018531869,2.6573350926593453,21.04169108,105.80900309
1044,27.93,55.86,46.09,46.09,658.6467387018585,3.2932336935092925,21.0822951059501,105.773392865282
1045,23.25,46.5,40.75,40.75,676.665931133322,3.38332965566661,21.02431735,105.82139752
1046,13.1,26.2,21.5,21.5,637.3103070042449,3.186551535021225,21.03793057,105.78543088
1047,36.09,72.18,53.2,51.6,645.714405233853,3.2285720261692648,21.03281213,105.81257742
1051,43.73,87.46,74.78,62.39,762.7560531924248,3.8137802659621243,20.9313357,105.79145879
1053,NA,NA,NA,NA,NA,NA,21.01489,105.79834
1072,NA,NA,NA,NA,507.62001258960123,2.5381000629480064,21.0004726810695,105.764312913811
1080,39.36,78.72,64.58,57.29,879.1543657822785,4.395771828911393,21.08284,105.779777
1081,23.88,47.76,42.13,42.13,1155.4078340232206,5.777039170116104,21.0181984,105.7952921
1082,33.33,66.66,54.33,52.165,867.3910103619085,4.336955051809542,21.053519,105.736145
1084,16.64,33.28,29.73,29.73,714.899498647148,3.57449749323574,21.0323170270326,105.7487245065
1086,21.0,42.0,35.0,35.0,723.0035716781098,3.615017858390549,21.031291,105.818691
1087,NA,NA,NA,NA,NA,NA,21.050582,105.792034
1088,NA,NA,NA,NA,NA,NA,21.000939,105.931785
1089,NA,NA,NA,NA,884.3578114551397,4.421789057275698,21.037454,105.784927
1090,66.27,127.11666666666666,114.14,82.07,717.508704922516,3.58754352461258,21.14768475,105.9158227
1091,54.56,107.60000000000001,94.62,72.31,738.720716609277,3.6936035830463854,21.1315376994108,105.778015368578
1037,NA,NA,NA,NA,NA,NA,21.05226,105.8117
1038,21.0,42.0,35.5,35.5,550.2738637614834,2.7513693188074173,21.00257,105.84653
1039,20.16,40.32,35.21,35.21,612.2287844091261,3.0611439220456305,21.00764015,105.80453388
1040,NA,NA,NA,NA,NA,NA,21.01318005,105.86081255
1041,22.6,45.2,39.12,39.12,601.4778470984247,3.0073892354921234,20.99603,105.84455
1043,5.71,11.42,34.0,34.0,531.467018531869,2.6573350926593453,21.04169108,105.80900309
1044,27.93,55.86,46.09,46.09,658.6467387018585,3.2932336935092925,21.0822951059501,105.773392865282
1045,23.25,46.5,40.75,40.75,676.665931133322,3.38332965566661,21.02431735,105.82139752
1046,13.1,26.2,21.5,21.5,637.3103070042449,3.186551535021225,21.03793057,105.78543088
1047,36.09,72.18,53.2,51.6,645.714405233853,3.2285720261692648,21.03281213,105.81257742
1051,43.73,87.46,74.78,62.39,762.7560531924248,3.8137802659621243,20.9313357,105.79145879
1053,NA,NA,NA,NA,NA,NA,21.01489,105.79834
1055,NA,NA,NA,NA,NA,NA,20.99151816,105.7902017
1072,NA,NA,NA,NA,507.62001258960123,2.5381000629480064,21.0004726810695,105.764312913811
1080,39.36,78.72,64.58,57.29,879.1543657822785,4.395771828911393,21.08284,105.779777
1081,23.88,47.76,42.13,42.13,1155.4078340232206,5.777039170116104,21.0181984,105.7952921
1082,33.33,66.66,54.33,52.165,867.3910103619085,4.336955051809542,21.053519,105.736145
1084,16.64,33.28,29.73,29.73,714.899498647148,3.57449749323574,21.0323170270326,105.7487245065
1086,21.0,42.0,35.0,35.0,723.0035716781098,3.615017858390549,21.031291,105.818691
1087,NA,NA,NA,NA,NA,NA,21.050582,105.792034
1088,NA,NA,NA,NA,NA,NA,21.000939,105.931785
1089,NA,NA,NA,NA,884.3578114551397,4.421789057275698,21.037454,105.784927
1090,66.27,127.11666666666666,114.14,82.07,717.508704922516,3.58754352461258,21.14768475,105.9158227
1091,54.56,107.60000000000001,94.62,72.31,738.720716609277,3.6936035830463854,21.1315376994108,105.778015368578
