KIT ID, PM2.5, AQI PM2.5, PM10, AQI PM10, CO, AQI CO, latitude, longitude
1037,38.99,77.98,66.85,58.425,768.7503705775077,3.843751852887539,21.05226,105.8117
1038,44.25,88.5,77.25,63.625,622.668962043029,3.113344810215145,21.00257,105.84653
1039,43.65,87.3,77.87,63.935,814.3039866250211,4.0715199331251055,21.00764015,105.80453388
1040,NA,NA,NA,NA,NA,NA,21.01318005,105.86081255
1041,44.94,89.88,77.89,63.945,781.1545243401662,3.905772621700831,20.99603,105.84455
1043,29.21,58.42,84.55,67.275,685.3564206147917,3.4267821030739585,21.04169108,105.80900309
1044,51.56,102.60000000000001,89.0,69.5,874.6007649062341,4.37300382453117,21.0822951059501,105.773392865282
1045,NA,NA,NA,NA,558.5223703981027,2.7926118519905136,21.02431735,105.82139752
1046,31.65,63.3,56.53,53.265,738.3956128848888,3.691978064424444,21.03793057,105.78543088
1047,43.21,86.42,65.36,57.68,723.5422865661528,3.617711432830764,21.03281213,105.81257742
1051,68.1,130.16666666666666,118.21,84.10499999999999,971.1727925054258,4.855863962527129,20.9313357,105.79145879
1053,NA,NA,NA,NA,NA,NA,21.01489,105.79834
1072,NA,NA,NA,NA,NA,NA,21.0004726810695,105.764312913811
1080,67.48,129.13333333333333,112.86,81.43,857.74692270371,4.28873461351855,21.08284,105.779777
1081,NA,NA,NA,NA,NA,NA,21.0181984,105.7952921
1082,NA,NA,NA,NA,NA,NA,21.053519,105.736145
1084,49.36,98.72,91.45,70.725,714.1010612535998,3.5705053062679992,21.0323170270326,105.7487245065
1086,NA,NA,NA,NA,NA,NA,21.031291,105.818691
1087,NA,NA,NA,NA,NA,NA,21.050582,105.792034
1088,NA,NA,NA,NA,NA,NA,21.000939,105.931785
1089,NA,NA,NA,NA,852.2517966974904,4.261258983487452,21.037454,105.784927
1090,60.0,116.66666666666667,102.12,76.06,730.9801054477613,3.6549005272388064,21.14768475,105.9158227
1091,NA,NA,NA,NA,711.7482047304171,3.5587410236520856,21.1315376994108,105.778015368578
1037,38.99,77.98,66.85,58.425,768.7503705775077,3.843751852887539,21.05226,105.8117
1038,44.25,88.5,77.25,63.625,622.668962043029,3.113344810215145,21.00257,105.84653
1039,43.65,87.3,77.87,63.935,814.3039866250211,4.0715199331251055,21.00764015,105.80453388
1040,NA,NA,NA,NA,NA,NA,21.01318005,105.86081255
1041,44.94,89.88,77.89,63.945,781.1545243401662,3.905772621700831,20.99603,105.84455
1043,29.21,58.42,84.55,67.275,685.3564206147917,3.4267821030739585,21.04169108,105.80900309
1044,51.56,102.60000000000001,89.0,69.5,874.6007649062341,4.37300382453117,21.0822951059501,105.773392865282
1045,NA,NA,NA,NA,558.5223703981027,2.7926118519905136,21.02431735,105.82139752
1046,31.65,63.3,56.53,53.265,738.3956128848888,3.691978064424444,21.03793057,105.78543088
1047,43.21,86.42,65.36,57.68,723.5422865661528,3.617711432830764,21.03281213,105.81257742
1051,68.1,130.16666666666666,118.21,84.10499999999999,971.1727925054258,4.855863962527129,20.9313357,105.79145879
1053,NA,NA,NA,NA,NA,NA,21.01489,105.79834
1072,NA,NA,NA,NA,NA,NA,21.0004726810695,105.764312913811
1080,67.48,129.13333333333333,112.86,81.43,857.74692270371,4.28873461351855,21.08284,105.779777
1081,NA,NA,NA,NA,NA,NA,21.0181984,105.7952921
1082,NA,NA,NA,NA,NA,NA,21.053519,105.736145
1084,49.36,98.72,91.45,70.725,714.1010612535998,3.5705053062679992,21.0323170270326,105.7487245065
1086,NA,NA,NA,NA,NA,NA,21.031291,105.818691
1087,NA,NA,NA,NA,NA,NA,21.050582,105.792034
1088,NA,NA,NA,NA,NA,NA,21.000939,105.931785
1089,NA,NA,NA,NA,852.2517966974904,4.261258983487452,21.037454,105.784927
1090,60.0,116.66666666666667,102.12,76.06,730.9801054477613,3.6549005272388064,21.14768475,105.9158227
1091,NA,NA,NA,NA,711.7482047304171,3.5587410236520856,21.1315376994108,105.778015368578
1037,38.99,77.98,66.85,58.425,768.7503705775077,3.843751852887539,21.05226,105.8117
1038,44.25,88.5,77.25,63.625,622.668962043029,3.113344810215145,21.00257,105.84653
1039,43.65,87.3,77.87,63.935,814.3039866250211,4.0715199331251055,21.00764015,105.80453388
1040,NA,NA,NA,NA,NA,NA,21.01318005,105.86081255
1041,44.94,89.88,77.89,63.945,781.1545243401662,3.905772621700831,20.99603,105.84455
1043,29.21,58.42,84.55,67.275,685.3564206147917,3.4267821030739585,21.04169108,105.80900309
1044,51.56,102.60000000000001,89.0,69.5,874.6007649062341,4.37300382453117,21.0822951059501,105.773392865282
1045,NA,NA,NA,NA,558.5223703981027,2.7926118519905136,21.02431735,105.82139752
1046,31.65,63.3,56.53,53.265,738.3956128848888,3.691978064424444,21.03793057,105.78543088
1047,43.21,86.42,65.36,57.68,723.5422865661528,3.617711432830764,21.03281213,105.81257742
1051,68.1,130.16666666666666,118.21,84.10499999999999,971.1727925054258,4.855863962527129,20.9313357,105.79145879
1053,NA,NA,NA,NA,NA,NA,21.01489,105.79834
1072,NA,NA,NA,NA,NA,NA,21.0004726810695,105.764312913811
1080,67.48,129.13333333333333,112.86,81.43,857.74692270371,4.28873461351855,21.08284,105.779777
1081,NA,NA,NA,NA,NA,NA,21.0181984,105.7952921
1082,NA,NA,NA,NA,NA,NA,21.053519,105.736145
1084,49.36,98.72,91.45,70.725,714.1010612535998,3.5705053062679992,21.0323170270326,105.7487245065
1086,NA,NA,NA,NA,NA,NA,21.031291,105.818691
1087,NA,NA,NA,NA,NA,NA,21.050582,105.792034
1088,NA,NA,NA,NA,NA,NA,21.000939,105.931785
1089,NA,NA,NA,NA,852.2517966974904,4.261258983487452,21.037454,105.784927
1090,60.0,116.66666666666667,102.12,76.06,730.9801054477613,3.6549005272388064,21.14768475,105.9158227
1091,NA,NA,NA,NA,711.7482047304171,3.5587410236520856,21.1315376994108,105.778015368578
1037,38.99,77.98,66.85,58.425,768.7503705775077,3.843751852887539,21.05226,105.8117
1038,44.25,88.5,77.25,63.625,622.668962043029,3.113344810215145,21.00257,105.84653
1039,43.65,87.3,77.87,63.935,814.3039866250211,4.0715199331251055,21.00764015,105.80453388
1040,NA,NA,NA,NA,NA,NA,21.01318005,105.86081255
1041,44.94,89.88,77.89,63.945,781.1545243401662,3.905772621700831,20.99603,105.84455
1043,29.21,58.42,84.55,67.275,685.3564206147917,3.4267821030739585,21.04169108,105.80900309
1044,51.56,102.60000000000001,89.0,69.5,874.6007649062341,4.37300382453117,21.0822951059501,105.773392865282
1045,NA,NA,NA,NA,558.5223703981027,2.7926118519905136,21.02431735,105.82139752
1046,31.65,63.3,56.53,53.265,738.3956128848888,3.691978064424444,21.03793057,105.78543088
1047,43.21,86.42,65.36,57.68,723.5422865661528,3.617711432830764,21.03281213,105.81257742
1051,68.1,130.16666666666666,118.21,84.10499999999999,971.1727925054258,4.855863962527129,20.9313357,105.79145879
1053,NA,NA,NA,NA,NA,NA,21.01489,105.79834
1055,57.88,113.13333333333334,102.75,76.375,NA,NA,20.99151816,105.7902017
1072,NA,NA,NA,NA,NA,NA,21.0004726810695,105.764312913811
1080,67.48,129.13333333333333,112.86,81.43,857.74692270371,4.28873461351855,21.08284,105.779777
1081,NA,NA,NA,NA,NA,NA,21.0181984,105.7952921
1082,NA,NA,NA,NA,NA,NA,21.053519,105.736145
1084,49.36,98.72,91.45,70.725,714.1010612535998,3.5705053062679992,21.0323170270326,105.7487245065
1086,NA,NA,NA,NA,NA,NA,21.031291,105.818691
1087,NA,NA,NA,NA,NA,NA,21.050582,105.792034
1088,NA,NA,NA,NA,NA,NA,21.000939,105.931785
1089,NA,NA,NA,NA,852.2517966974904,4.261258983487452,21.037454,105.784927
1090,60.0,116.66666666666667,102.12,76.06,730.9801054477613,3.6549005272388064,21.14768475,105.9158227
1091,NA,NA,NA,NA,711.7482047304171,3.5587410236520856,21.1315376994108,105.778015368578
