KIT ID, PM2.5, AQI PM2.5, PM10, AQI PM10, CO, AQI CO, latitude, longitude
1037,12.48,24.96,20.58,20.58,591.6183389881456,2.958091694940728,21.05226,105.8117
1038,NA,NA,NA,NA,532.3500165974262,2.6617500829871314,21.00257,105.84653
1039,16.12,32.24,27.71,27.71,605.0042070103996,3.025021035051998,21.00764015,105.80453388
1040,NA,NA,NA,NA,NA,NA,21.01318005,105.86081255
1041,NA,NA,NA,NA,NA,NA,20.99603,105.84455
1043,5.56,11.12,28.63,28.63,521.3110845266601,2.6065554226333005,21.04169108,105.80900309
1044,21.0,42.0,36.53,36.53,637.8917363313731,3.1894586816568653,21.0822951059501,105.773392865282
1045,18.34,36.68,32.34,32.34,627.273544116551,3.1363677205827547,21.02431735,105.82139752
1046,8.96,17.92,15.92,15.92,599.9771845245747,2.9998859226228736,21.03793057,105.78543088
1047,26.27,52.54,40.73,40.73,572.6763204089219,2.8633816020446097,21.03281213,105.81257742
1051,22.26,44.52,36.8,36.8,632.3666058087639,3.1618330290438195,20.9313357,105.79145879
1053,NA,NA,NA,NA,NA,NA,21.01489,105.79834
1072,NA,NA,NA,NA,NA,NA,21.0004726810695,105.764312913811
1080,33.12,66.24,55.24,52.620000000000005,869.7102441143631,4.3485512205718155,21.08284,105.779777
1081,25.5,51.0,43.75,43.75,1098.0959863327819,5.490479931663909,21.0181984,105.7952921
1082,43.0,86.0,71.0,60.5,889.3430076164998,4.446715038082499,21.053519,105.736145
1084,21.0,42.0,37.0,37.0,719.991227393698,3.59995613696849,21.0323170270326,105.7487245065
1086,22.17,44.34,38.0,38.0,746.7943767600407,3.7339718838002036,21.031291,105.818691
1087,NA,NA,NA,NA,NA,NA,21.050582,105.792034
1088,NA,NA,NA,NA,NA,NA,21.000939,105.931785
1089,NA,NA,NA,NA,NA,NA,21.037454,105.784927
1090,35.6,71.2,59.31,54.655,716.8337120508326,3.584168560254163,21.14768475,105.9158227
1091,20.43,40.86,34.36,34.36,710.6916342900557,3.553458171450279,21.1315376994108,105.778015368578
1037,12.48,24.96,20.58,20.58,591.6183389881456,2.958091694940728,21.05226,105.8117
1038,NA,NA,NA,NA,532.3500165974262,2.6617500829871314,21.00257,105.84653
